ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00902_felt1___20260313-145945.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145945

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:59:45
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 902,268820874122
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 1	: 1	: -1	: 903

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
547,0	1	546,0	1	547,0	22,6	159,3	-1,7	2000	NaN	NaN	C	28277	74,2	71,0	56	59,3568932	24,7132091	6620121,89	1050981,03	-88,5	308,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,2	20,2	-88,5	22,6	-88,5	22,6	159,3	-1,7	308,8	70,2	20,0	-87,9	20,0	-12,2	20,0	158,7	-1,6	132,7	70,2	21,9	-88,5	24,5	-88,5	24,5	158,7	-1,6	362,1	64,4	48,5	-83,6	48,4	-179,3	0,0	148,5	-1,6	0,0	70,2	11,6	-88,5	13,9	-169,5	24,8	158,7	-1,7	239,2	70,2	20,2	-88,5	22,6	-88,5	22,6	159,3	-1,7	308,8	
548,0	1	547,0	1	548,0	22,6	156,7	-1,7	2000	NaN	NaN	C	28326	74,2	71,0	56	59,3568846	24,7132029	6620120,88	1050980,83	-87,8	305,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	68,8	20,2	-87,8	22,6	-87,8	22,6	156,7	-1,7	305,7	68,8	19,8	-87,6	19,8	-9,2	19,8	155,9	-1,7	128,3	68,8	21,9	-87,6	24,4	-87,6	24,4	155,9	-1,7	367,0	66,2	48,0	-83,7	48,0	-179,1	0,0	149,3	-1,7	0,0	68,8	11,5	-87,6	13,5	-168,6	24,8	155,9	-1,7	235,9	68,8	20,2	-87,8	22,6	-87,8	22,6	156,7	-1,7	305,7	
549,0	1	548,0	1	549,0	22,9	159,8	-1,7	2000	NaN	NaN	C	28374	74,2	71,0	56	59,3568772	24,7131977	6620120,02	1050980,65	-88,4	318,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,0	20,9	-88,5	22,9	-88,4	22,9	159,8	-1,7	318,0	71,4	20,7	-87,0	20,7	-8,0	20,7	157,8	-1,5	140,1	70,9	22,3	-87,1	24,5	-87,0	24,5	157,8	-1,5	367,2	66,9	49,2	-83,6	48,2	-179,6	0,0	149,9	-1,5	0,0	71,4	11,8	-87,1	13,6	-166,4	24,7	158,5	-1,7	240,4	72,0	20,9	-88,5	22,9	-88,4	22,9	159,8	-1,7	318,0	
550,0	1	549,0	1	550,0	23,3	159,9	-1,7	2000	NaN	NaN	C	28429	74,3	71,0	56	59,3568672	24,7131907	6620118,86	1050980,42	-87,2	320,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,1	21,0	-87,2	23,3	-87,2	23,3	159,9	-1,7	320,8	72,1	20,7	-87,2	20,7	-8,0	20,7	159,5	-1,6	138,9	71,4	22,2	-87,2	24,9	-87,2	24,9	157,3	-1,6	366,7	67,8	48,1	-82,0	48,1	-179,4	0,0	149,8	-1,6	0,0	71,4	11,8	-87,2	13,9	-165,3	25,0	157,9	-1,7	243,1	72,1	21,0	-87,2	23,3	-87,2	23,3	159,9	-1,7	320,8	
551,0	1	550,0	1	551,0	24,1	157,0	-1,8	2000	NaN	NaN	C	28470	74,3	71,0	56	59,3568598	24,7131854	6620118,00	1050980,24	-86,9	317,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,5	20,4	-86,9	24,1	-86,9	24,1	157,0	-1,8	317,3	70,5	21,1	-86,5	21,1	-8,3	21,1	156,3	-1,6	134,1	70,5	22,6	-86,5	25,5	-86,5	25,5	156,0	-1,6	373,4	66,6	48,0	-82,1	48,4	-179,5	0,0	148,7	-1,6	0,0	70,5	11,9	-86,5	14,6	-165,8	25,8	156,3	-1,8	245,4	70,5	20,4	-86,9	24,1	-86,9	24,1	157,0	-1,8	317,3	
552,0	1	551,0	1	552,0	23,7	160,0	-1,9	2000	NaN	NaN	C	28518	74,3	71,0	56	59,3568524	24,7131801	6620117,13	1050980,06	-88,0	317,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,0	20,6	-88,0	23,7	-88,0	23,7	160,0	-1,9	317,8	72,0	20,3	-86,5	20,3	-8,6	20,3	158,5	-1,7	133,8	69,4	22,2	-87,7	25,2	-87,7	25,2	156,7	-1,7	375,4	66,3	47,8	-82,4	47,7	-179,4	0,0	148,6	-1,7	0,0	70,8	11,6	-87,2	14,1	-163,2	25,7	157,2	-1,9	240,9	72,0	20,6	-88,0	23,7	-88,0	23,7	160,0	-1,9	317,8	
553,0	1	552,0	1	553,0	22,9	159,3	-2,0	2000	NaN	NaN	C	28572	74,3	71,0	56	59,3568425	24,7131731	6620115,98	1050979,82	-87,1	320,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,8	21,4	-87,1	22,9	-87,1	22,9	159,3	-2,0	320,3	72,0	20,4	-86,4	20,4	-8,3	20,4	157,5	-1,9	136,0	72,0	23,2	-86,8	24,6	-86,1	24,9	158,2	-1,9	378,8	67,8	48,9	-82,1	46,9	-179,7	0,0	149,9	-1,9	0,0	71,8	12,2	-86,8	13,7	1,4	25,1	158,2	-2,0	242,7	72,8	21,4	-87,1	22,9	-87,1	22,9	159,3	-2,0	320,3	
554,0	1	553,0	1	554,0	22,7	156,7	-2,1	2000	NaN	NaN	C	28620	74,3	71,0	56	59,3568338	24,7131669	6620114,97	1050979,62	-85,6	313,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,8	20,8	-85,6	22,7	-85,6	22,7	156,7	-2,1	313,3	72,8	20,2	-85,1	20,2	-8,6	20,2	156,7	-1,9	135,8	71,6	22,7	-85,1	24,3	-85,1	24,3	156,7	-1,9	373,0	68,2	47,2	-79,8	46,3	-179,7	0,0	148,7	-1,9	0,0	71,6	11,7	-85,1	13,5	-158,9	24,4	156,7	-2,1	237,6	72,8	20,8	-85,6	22,7	-85,6	22,7	156,7	-2,1	313,3	
555,0	1	554,0	1	555,0	21,9	158,4	-2,2	2000	NaN	NaN	C	28668	74,4	71,0	56	59,3568252	24,7131607	6620113,96	1050979,41	-84,4	306,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	72,7	20,8	-84,4	21,9	-84,4	21,9	158,4	-2,2	306,0	72,0	20,1	-84,4	20,1	-8,6	20,1	157,3	-2,0	131,2	72,0	22,4	-84,4	23,9	-84,4	23,9	157,3	-2,0	362,0	68,8	47,3	-79,2	45,6	-179,4	0,0	149,9	-2,0	0,0	72,0	11,8	-84,4	13,1	159,3	24,0	157,3	-2,2	237,4	72,7	20,8	-84,4	21,9	-84,4	21,9	158,4	-2,2	306,0	
556,0	1	555,0	1	556,0	22,3	157,2	-2,2	2000	NaN	NaN	C	28716	74,4	71,0	56	59,3568177	24,7131554	6620113,10	1050979,23	-83,2	319,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	73,3	21,4	-83,9	22,3	-83,2	22,3	157,2	-2,2	319,1	73,3	20,3	-83,2	20,3	-5,7	20,3	156,6	-2,1	138,6	73,3	23,0	-83,0	23,6	-82,5	23,9	156,5	-2,1	372,8	67,6	47,8	-77,9	45,7	-179,3	0,0	146,6	-2,1	0,0	72,8	11,9	-83,2	13,4	162,1	24,6	156,6	-2,2	240,1	73,3	21,4	-83,9	22,3	-83,2	22,3	157,2	-2,2	319,1	
557,0	1	556,0	1	557,0	23,1	157,8	-2,4	2000	NaN	NaN	C	28763	74,4	71,0	56	59,3568090	24,7131492	6620112,08	1050979,02	-83,3	331,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,0	21,7	-84,4	22,7	-83,3	23,1	157,8	-2,4	331,3	72,7	20,7	-83,1	20,7	-4,5	20,7	156,5	-2,3	142,1	72,7	24,0	-83,3	24,7	-83,1	24,8	157,1	-2,3	396,5	68,2	49,8	-78,5	47,5	-179,6	0,0	146,6	-2,3	0,0	72,7	12,0	-83,3	13,7	175,7	26,5	157,1	-2,4	245,0	74,0	21,7	-84,4	22,7	-83,3	23,1	157,8	-2,4	331,3	
558,0	1	557,0	1	558,0	22,6	159,1	-2,5	2000	NaN	NaN	C	28818	74,4	71,0	56	59,3567991	24,7131422	6620110,93	1050978,79	-83,8	322,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,0	21,7	-83,8	22,5	-83,8	22,6	159,1	-2,5	322,2	74,7	20,7	-83,0	20,7	-8,0	20,7	157,4	-2,4	141,7	74,7	23,4	-83,3	24,1	-82,4	24,2	157,7	-2,4	368,4	71,3	47,9	-80,0	46,5	-179,5	0,0	150,4	-2,4	0,0	74,6	12,0	-83,3	13,6	165,4	25,6	157,4	-2,5	242,1	75,0	21,7	-83,8	22,5	-83,8	22,6	159,1	-2,5	322,2	
559,0	1	558,0	1	559,0	23,1	159,1	-2,4	2000	NaN	NaN	C	28866	74,5	71,0	56	59,3567917	24,7131369	6620110,06	1050978,61	-83,0	319,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,3	21,5	-83,1	22,9	-83,0	23,1	159,1	-2,4	319,3	74,7	20,8	-82,5	20,8	-4,5	20,8	158,9	-2,3	140,9	74,7	23,0	-83,0	24,7	-82,5	24,7	158,9	-2,3	370,6	70,7	47,7	-79,0	46,7	-179,3	0,0	148,9	-2,3	0,0	74,7	11,9	-83,1	13,9	164,6	25,5	158,4	-2,4	247,4	75,3	21,5	-83,1	22,9	-83,0	23,1	159,1	-2,4	319,3	
560,0	1	559,0	1	560,0	24,0	157,7	-2,4	2000	NaN	NaN	C	28907	74,5	71,0	56	59,3567842	24,7131316	6620109,19	1050978,43	-83,3	333,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	74,7	22,6	-83,3	24,0	-83,3	24,0	157,7	-2,4	333,4	74,7	21,9	-82,0	21,9	-4,4	21,9	157,6	-2,3	142,1	74,7	24,5	-82,0	25,3	-82,0	25,3	157,6	-2,3	383,8	72,3	48,9	-78,4	47,0	-179,4	0,0	150,0	-2,3	0,0	74,7	12,5	-83,3	14,7	169,1	26,9	157,7	-2,4	251,8	74,7	22,6	-83,3	24,0	-83,3	24,0	157,7	-2,4	333,4	
561,0	1	560,0	1	561,0	24,7	158,3	-2,4	2000	NaN	NaN	C	28954	74,5	71,0	56	59,3567755	24,7131255	6620108,18	1050978,23	-82,4	337,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,9	22,7	-82,4	24,7	-82,4	24,7	158,3	-2,4	337,1	75,3	21,9	-82,4	21,9	0,2	21,9	156,9	-2,2	138,1	74,0	24,3	-82,4	26,7	-81,2	26,7	156,3	-2,2	405,6	72,6	49,6	-79,1	48,4	-179,5	0,0	152,2	-2,2	0,0	74,0	12,5	-82,4	15,2	175,4	28,3	157,1	-2,4	256,0	75,9	22,7	-82,4	24,7	-82,4	24,7	158,3	-2,4	337,1	
562,0	1	561,0	1	562,0	24,3	157,0	-2,3	2000	NaN	NaN	C	29002	74,5	71,0	56	59,3567681	24,7131202	6620107,31	1050978,05	-81,8	331,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,9	22,6	-81,8	24,3	-81,8	24,3	157,0	-2,3	331,0	75,8	22,2	-81,8	22,2	-0,4	22,2	157,0	-2,2	148,4	75,3	23,6	-81,8	25,7	-81,8	25,7	157,0	-2,2	367,0	70,7	49,0	-78,3	48,0	-179,3	0,0	148,9	-2,2	0,0	75,3	12,9	-81,8	14,9	168,3	26,3	157,0	-2,3	255,1	75,9	22,6	-81,8	24,3	-81,8	24,3	157,0	-2,3	331,0	
563,0	1	562,0	1	563,0	25,0	156,9	-2,3	2000	NaN	NaN	C	29057	74,5	71,0	56	59,3567582	24,7131131	6620106,16	1050977,81	-80,4	334,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,9	23,3	-80,6	25,0	-80,4	25,0	156,9	-2,3	334,2	75,9	22,2	-80,4	22,2	-0,6	22,2	156,2	-2,1	138,0	75,9	25,1	-80,4	26,9	-80,3	27,0	156,2	-2,1	396,9	72,3	49,1	-78,4	48,5	-179,4	0,0	150,0	-2,1	0,0	75,9	13,0	-80,6	15,6	165,4	28,5	156,9	-2,3	260,4	75,9	23,3	-80,6	25,0	-80,4	25,0	156,9	-2,3	334,2	
564,0	1	563,0	1	564,0	24,6	157,8	-2,2	2000	NaN	NaN	C	29104	74,5	71,0	56	59,3567495	24,7131069	6620105,15	1050977,61	-81,6	330,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,6	23,1	-81,6	24,6	-81,6	24,6	157,8	-2,2	330,1	76,1	22,0	-81,0	22,0	-12,1	22,0	157,0	-2,1	142,0	76,1	25,0	-81,0	26,3	-80,9	26,5	157,0	-2,1	391,2	73,2	49,1	-76,4	46,8	-171,0	0,1	150,3	-2,1	0,0	76,1	13,0	-81,0	15,3	167,9	27,4	157,0	-2,2	257,8	76,6	23,1	-81,6	24,6	-81,6	24,6	157,8	-2,2	330,1	
565,0	1	564,0	1	565,0	25,0	158,9	-2,1	2000	NaN	NaN	C	29152	74,5	71,0	56	59,3567421	24,7131017	6620104,28	1050977,43	-79,7	347,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,6	23,7	-80,5	24,9	-79,7	25,0	158,9	-2,1	347,5	78,0	22,4	-80,3	22,4	9,6	22,4	158,3	-2,0	144,9	78,0	25,7	-80,3	26,6	-78,4	27,0	157,7	-2,0	411,7	74,5	50,5	-76,4	48,4	-179,2	0,0	149,6	-2,0	0,0	77,3	13,3	-80,3	15,2	179,2	28,7	157,7	-2,1	257,0	78,6	23,7	-80,5	24,9	-79,7	25,0	158,9	-2,1	347,5	
566,0	1	565,0	1	566,0	25,4	157,2	-2,1	2000	NaN	NaN	C	29199	74,5	71,0	56	59,3567334	24,7130955	6620103,27	1050977,22	-78,6	357,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,6	24,3	-79,0	25,4	-78,6	25,4	157,2	-2,1	357,1	78,6	23,7	-78,6	23,7	7,2	23,7	157,1	-2,0	154,7	78,6	26,1	-78,6	26,2	-78,6	26,6	157,1	-2,0	399,3	74,7	50,5	-75,1	48,8	-179,6	0,0	150,4	-2,0	0,0	78,6	13,2	-79,0	15,7	179,2	29,2	157,2	-2,1	260,1	78,6	24,3	-79,0	25,4	-78,6	25,4	157,2	-2,1	357,1	
567,0	1	566,0	1	567,0	25,0	157,8	-2,1	2000	NaN	NaN	C	29240	74,5	71,0	56	59,3567259	24,7130901	6620102,40	1050977,04	-78,2	348,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	79,7	24,2	-78,2	25,0	-78,2	25,0	157,8	-2,1	348,6	79,7	23,2	-78,2	23,2	5,8	23,2	157,8	-2,0	152,9	79,7	25,8	-78,2	26,7	-76,9	26,9	157,8	-2,0	398,3	75,0	50,5	-74,5	49,8	-179,6	0,0	149,2	-2,0	0,0	79,7	13,6	-78,2	15,6	178,3	29,2	157,5	-2,1	265,3	79,7	24,2	-78,2	25,0	-78,2	25,0	157,8	-2,1	348,6	
568,0	1	567,0	1	568,0	26,3	157,8	-2,1	2000	NaN	NaN	C	29295	74,5	71,0	57	59,3567172	24,7130839	6620101,39	1050976,83	-78,5	365,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,3	25,0	-78,8	26,3	-78,5	26,3	157,8	-2,1	365,3	80,3	24,1	-77,8	24,1	7,9	24,1	157,1	-1,9	159,7	80,0	26,0	-77,9	27,2	-77,2	27,2	157,0	-1,9	397,2	75,4	50,8	-75,2	50,0	-179,5	0,0	151,2	-1,9	0,0	80,0	13,7	-78,5	16,5	178,9	29,6	157,2	-2,1	269,6	80,3	25,0	-78,8	26,3	-78,5	26,3	157,8	-2,1	365,3	
569,0	1	568,0	1	569,0	26,3	157,8	-2,1	2000	NaN	NaN	C	29342	74,6	71,0	57	59,3567085	24,7130777	6620100,38	1050976,62	-77,8	372,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	79,4	25,5	-79,1	26,3	-77,8	26,3	157,8	-2,1	372,7	79,4	25,2	-79,1	25,2	8,5	25,2	157,8	-1,9	171,4	79,4	25,6	-79,1	26,6	-77,8	26,6	157,8	-1,9	388,4	76,7	50,2	-75,0	48,7	-179,7	0,0	151,9	-1,9	0,0	79,4	13,9	-79,1	15,9	177,6	28,8	157,8	-2,1	268,7	79,4	25,5	-79,1	26,3	-77,8	26,3	157,8	-2,1	372,7	
570,0	1	569,0	1	570,0	25,0	159,2	-2,1	2000	NaN	NaN	C	29390	74,6	71,0	56	59,3566998	24,7130715	6620099,36	1050976,41	-77,8	354,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,8	24,3	-77,9	24,8	-77,8	25,0	159,2	-2,1	354,8	80,8	23,9	-77,9	23,9	8,5	23,9	159,2	-1,9	165,1	80,8	25,4	-77,9	25,2	-77,8	25,7	159,2	-1,9	385,8	78,6	49,5	-73,2	47,9	-179,6	0,0	151,3	-1,9	0,0	80,8	13,1	-77,9	15,0	179,4	28,4	159,2	-2,1	257,8	80,8	24,3	-77,9	24,8	-77,8	25,0	159,2	-2,1	354,8	
571,0	1	570,0	1	571,0	25,1	159,2	-2,1	2000	NaN	NaN	C	29438	74,6	71,0	56	59,3566924	24,7130662	6620098,49	1050976,23	-78,6	346,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,6	24,0	-78,6	25,1	-78,6	25,1	159,2	-2,1	346,5	80,6	22,3	-76,7	22,3	5,5	22,3	157,9	-1,9	146,1	80,6	26,1	-76,7	26,4	-76,7	27,2	157,9	-1,9	414,1	77,2	51,1	-73,4	50,7	-179,5	0,0	150,0	-1,9	0,0	80,6	13,4	-76,7	15,6	175,7	29,4	157,9	-2,1	262,1	80,6	24,0	-78,6	25,1	-78,6	25,1	159,2	-2,1	346,5	
572,0	1	571,0	1	572,0	25,8	160,5	-2,0	2000	NaN	NaN	C	29486	74,6	71,0	56	59,3566837	24,7130600	6620097,48	1050976,02	-76,7	358,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,5	24,3	-76,7	25,8	-76,7	25,8	160,5	-2,0	358,5	82,5	23,2	-76,5	23,2	4,9	23,2	158,6	-1,9	154,6	82,5	26,1	-76,7	27,5	-75,3	27,5	158,6	-1,9	409,5	78,0	49,8	-72,7	50,5	-179,1	0,0	151,3	-1,9	0,0	81,9	13,2	-76,7	16,1	178,2	29,9	159,3	-2,0	257,5	82,5	24,3	-76,7	25,8	-76,7	25,8	160,5	-2,0	358,5	
573,0	1	572,0	1	573,0	24,0	159,8	-2,1	2000	NaN	NaN	C	29541	74,6	71,0	56	59,3566738	24,7130529	6620096,32	1050975,78	-73,5	339,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,3	23,5	-75,5	23,7	-73,5	24,0	159,8	-2,1	339,9	82,0	22,0	-75,2	22,0	3,5	22,0	157,4	-2,0	145,2	82,0	25,3	-75,4	25,7	-73,5	25,9	157,1	-2,0	397,7	78,9	48,6	-69,6	46,7	-166,7	0,5	147,9	-2,0	0,5	81,3	13,0	-75,5	14,5	179,2	28,2	157,5	-2,1	247,7	83,3	23,5	-75,5	23,7	-73,5	24,0	159,8	-2,1	339,9	
574,0	1	573,0	1	574,0	23,3	157,8	-2,1	2000	NaN	NaN	C	29582	74,6	71,0	56	59,3566663	24,7130475	6620095,45	1050975,61	-73,9	323,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,9	22,8	-74,6	23,0	-73,9	23,3	157,8	-2,1	323,5	82,9	21,7	-74,2	21,7	3,8	21,7	157,1	-2,0	139,4	82,6	24,2	-74,5	24,8	4,1	24,9	156,8	-2,0	373,6	78,6	47,7	-71,2	46,1	-179,3	0,0	149,4	-2,0	0,0	82,6	12,5	-74,5	14,4	176,3	27,1	156,8	-2,1	241,6	82,9	22,8	-74,6	23,0	-73,9	23,3	157,8	-2,1	323,5	
575,0	1	574,0	1	575,0	23,7	157,8	-2,3	2000	NaN	NaN	C	29630	74,7	71,0	56	59,3566588	24,7130422	6620094,58	1050975,43	82,8	331,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,3	23,5	-74,5	23,2	82,8	23,7	157,8	-2,3	331,6	83,3	21,8	-74,5	21,8	3,2	21,8	157,8	-2,2	145,1	83,3	25,2	-74,5	24,7	82,8	25,2	157,8	-2,2	385,2	79,3	48,6	-68,7	45,5	-178,9	0,0	149,9	-2,2	0,0	82,8	13,0	-74,5	14,1	178,2	27,7	157,7	-2,3	245,4	83,3	23,5	-74,5	23,2	82,8	23,7	157,8	-2,3	331,6	
576,0	1	575,0	1	576,0	24,0	157,6	-2,3	2000	NaN	NaN	C	29685	74,7	71,0	56	59,3566489	24,7130351	6620093,43	1050975,19	83,3	328,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,3	24,0	-75,3	23,0	83,3	24,0	157,6	-2,3	328,5	82,5	21,9	-74,9	21,9	9,0	21,9	156,8	-2,3	137,3	82,5	26,1	-74,3	24,7	82,5	26,1	156,5	-2,3	384,0	80,2	48,7	-71,6	44,7	-161,1	0,6	151,6	-2,3	0,8	81,9	13,5	-74,9	14,1	178,2	27,5	156,2	-2,3	247,1	83,3	24,0	-75,3	23,0	83,3	24,0	157,6	-2,3	328,5	
577,0	1	576,0	1	577,0	24,9	158,8	-2,4	2000	NaN	NaN	C	29727	74,7	71,0	56	59,3566414	24,7130297	6620092,55	1050975,01	82,9	328,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,9	24,9	-75,9	22,4	82,9	24,9	158,8	-2,4	328,6	82,3	21,6	-75,9	21,6	10,2	21,6	157,9	-2,4	134,9	82,6	27,0	-75,0	24,5	82,6	27,0	157,3	-2,4	399,0	80,2	50,2	-70,1	45,0	-172,3	0,2	149,3	-2,4	0,2	82,3	14,5	-75,9	13,5	178,3	28,2	157,9	-2,4	246,6	82,9	24,9	-75,9	22,4	82,9	24,9	158,8	-2,4	328,6	
578,0	1	577,0	1	578,0	24,7	157,3	-2,3	2000	NaN	NaN	C	29775	74,7	71,0	56	59,3566340	24,7130244	6620091,68	1050974,83	83,3	330,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	83,3	24,7	-74,7	21,8	83,3	24,7	157,3	-2,3	330,8	83,3	22,2	-74,0	22,2	18,5	22,2	157,3	-2,4	144,4	83,3	26,2	-73,3	23,4	83,3	26,2	157,3	-2,4	375,8	80,7	49,5	-69,3	44,4	-171,0	0,1	149,9	-2,4	0,0	83,3	14,3	-74,0	13,0	179,0	27,7	157,3	-2,3	244,1	83,3	24,7	-74,7	21,8	83,3	24,7	157,3	-2,3	330,8	
