ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00898_felt1___20260313-145521.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145521

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:55:21
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 898
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 898,730734351469
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 898	: 1	: 	: 1	: 1	: -1	: 899

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
437,0	1	436,0	1	437,0	21,5	162,2	-2,2	2000	NaN	NaN	C	23359	73,6	71,3	56	59,3578186	24,7138802	6620229,80	1051003,85	-72,6	322,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,2	18,9	-72,6	21,5	-72,6	21,5	162,2	-2,2	322,3	90,2	17,5	-70,0	17,5	1,4	17,5	161,4	-2,0	121,5	88,8	22,4	-70,0	25,2	-70,0	25,2	158,7	-2,0	439,3	82,6	48,0	-66,1	52,3	-179,3	0,0	148,7	-2,0	0,0	88,1	9,6	-70,0	12,6	179,6	26,5	158,7	-2,2	220,5	90,2	18,9	-72,6	21,5	-72,6	21,5	162,2	-2,2	322,3	
438,0	1	437,0	1	438,0	20,9	156,8	-2,2	2000	NaN	NaN	C	23407	73,6	71,3	56	59,3578113	24,7138748	6620228,94	1051003,67	-69,4	311,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,3	19,0	-69,4	20,9	-69,4	20,9	156,8	-2,2	311,2	88,3	17,1	-69,4	17,1	-0,9	17,1	156,8	-2,0	111,8	88,1	22,2	-69,4	24,3	-69,4	24,3	156,8	-2,0	416,4	82,6	46,9	-66,1	51,7	-179,4	0,0	148,0	-2,0	0,0	88,1	9,8	-69,4	12,4	178,7	25,4	156,8	-2,2	215,5	88,3	19,0	-69,4	20,9	-69,4	20,9	156,8	-2,2	311,2	
439,0	1	438,0	1	439,0	21,1	160,8	-2,2	2000	NaN	NaN	C	23454	73,6	71,3	56	59,3578027	24,7138685	6620227,95	1051003,45	-70,8	312,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,5	19,1	-70,8	21,1	-70,8	21,1	160,8	-2,2	312,2	87,4	17,2	-70,6	17,2	6,7	17,2	159,4	-2,0	109,3	86,9	22,2	-70,6	24,8	-70,6	24,8	157,4	-2,0	422,5	82,0	47,4	-66,2	52,1	-179,5	0,0	148,9	-2,0	0,0	86,9	9,9	-70,6	12,8	176,9	25,8	157,4	-2,2	217,7	89,5	19,1	-70,8	21,1	-70,8	21,1	160,8	-2,2	312,2	
440,0	1	439,0	1	440,0	21,6	161,0	-2,2	2000	NaN	NaN	C	23509	73,6	71,3	56	59,3577930	24,7138614	6620226,81	1051003,21	-71,9	327,5	False	NaN	172,4	_	40	NaN	_	NaN	NaN	_	NaN	88,4	19,8	-72,9	21,5	-71,9	21,6	161,0	-2,2	327,5	87,5	17,4	-70,9	17,4	2,6	17,4	158,2	-2,0	115,4	87,2	23,5	-70,9	25,0	-70,9	25,0	158,2	-2,0	438,3	80,9	48,8	-67,8	51,9	-179,4	0,0	147,8	-2,0	0,0	86,8	10,0	-70,9	12,7	179,1	26,5	158,5	-2,2	222,4	88,4	19,8	-72,9	21,5	-71,9	21,6	161,0	-2,2	327,5	
441,0	1	440,0	1	441,0	21,3	160,9	-2,1	2000	NaN	NaN	C	23563	73,6	71,4	56	59,3577844	24,7138552	6620225,81	1051003,00	-73,6	325,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	88,8	19,8	-73,6	21,3	-73,6	21,3	160,9	-2,1	325,4	88,1	18,0	-72,4	18,0	2,3	18,0	159,6	-1,9	122,1	87,4	22,6	-72,7	24,2	-72,7	24,2	159,6	-1,9	426,5	83,3	47,8	-68,7	51,4	-179,5	0,0	149,8	-1,9	0,0	87,1	10,1	-72,7	12,5	179,2	25,6	159,8	-2,1	217,5	88,8	19,8	-73,6	21,3	-73,6	21,3	160,9	-2,1	325,4	
442,0	1	441,0	1	442,0	20,6	162,7	-2,0	2000	NaN	NaN	C	23610	73,6	71,4	56	59,3577758	24,7138490	6620224,81	1051002,78	-75,2	309,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	87,6	19,2	-75,2	20,6	-75,2	20,6	162,7	-2,0	309,5	86,1	18,1	-73,2	18,1	-1,5	18,1	158,7	-1,9	123,5	86,1	21,8	-74,5	23,0	-74,5	23,0	158,7	-1,9	396,8	81,3	46,6	-69,2	50,1	-179,4	0,0	149,3	-1,9	0,0	86,1	10,1	-74,5	12,2	179,1	24,2	158,7	-2,0	211,9	87,6	19,2	-75,2	20,6	-75,2	20,6	162,7	-2,0	309,5	
443,0	1	442,0	1	443,0	20,7	159,4	-2,0	2000	NaN	NaN	C	23657	73,6	71,4	56	59,3577685	24,7138436	6620223,95	1051002,60	-73,9	298,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,9	18,2	-73,9	20,7	-73,9	20,7	159,4	-2,0	298,9	85,5	17,6	-73,2	17,6	-0,4	17,6	157,3	-1,9	119,9	85,5	20,7	-73,2	23,4	-73,2	23,4	157,2	-1,9	378,8	77,9	46,0	-69,4	50,0	-179,5	0,0	148,0	-1,9	0,0	85,5	9,7	-73,2	12,3	-172,1	23,5	157,2	-2,0	210,1	85,9	18,2	-73,9	20,7	-73,9	20,7	159,4	-2,0	298,9	
444,0	1	443,0	1	444,0	20,9	160,6	-2,0	2000	NaN	NaN	C	23705	73,6	71,4	56	59,3577599	24,7138374	6620222,96	1051002,39	-71,5	335,3	False	NaN	170,3	_	64	NaN	_	NaN	NaN	_	NaN	86,9	20,5	-75,2	20,6	-71,5	20,9	160,6	-2,0	335,3	84,8	17,4	-73,8	17,4	-2,2	17,4	158,6	-1,9	118,0	84,2	23,7	-74,6	24,5	-73,8	24,5	158,2	-1,9	445,2	76,7	49,1	-70,0	51,6	-179,6	0,0	148,0	-1,9	0,0	84,0	10,5	-74,6	11,9	175,3	25,5	158,0	-2,0	220,3	86,9	20,5	-75,2	20,6	-71,5	20,9	160,6	-2,0	335,3	
445,0	1	444,0	1	445,0	20,8	159,4	-2,0	2000	NaN	NaN	C	23752	73,6	71,4	56	59,3577514	24,7138312	6620221,95	1051002,18	-75,8	326,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	85,5	20,0	-75,8	20,7	-75,8	20,8	159,4	-2,0	326,5	81,4	17,8	-75,3	17,8	-6,3	17,8	156,7	-1,9	121,0	81,4	22,4	-75,3	23,9	-75,3	23,9	156,7	-1,9	420,2	76,6	48,2	-69,4	50,7	-179,4	0,0	146,7	-1,9	0,0	81,4	10,6	-75,3	11,8	172,2	24,5	156,7	-2,0	219,0	85,5	20,0	-75,8	20,7	-75,8	20,8	159,4	-2,0	326,5	
446,0	1	445,0	1	446,0	21,6	158,3	-1,9	2000	NaN	NaN	C	23806	73,6	71,4	56	59,3577428	24,7138250	6620220,96	1051001,97	-75,2	335,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,8	20,7	-75,2	21,6	-75,2	21,6	158,3	-1,9	335,6	82,0	19,1	-74,9	19,1	-1,2	19,1	156,3	-1,8	133,7	82,0	22,3	-74,9	24,2	-74,9	24,3	156,3	-1,8	408,7	76,6	47,7	-70,3	50,8	-179,4	0,0	147,6	-1,8	0,0	82,0	10,9	-74,9	12,3	-177,7	24,4	156,3	-1,9	225,7	82,8	20,7	-75,2	21,6	-75,2	21,6	158,3	-1,9	335,6	
447,0	1	446,0	1	447,0	22,4	158,7	-1,9	2000	NaN	NaN	C	23854	73,6	71,4	56	59,3577342	24,7138187	6620219,95	1051001,76	-75,9	357,0	False	NaN	169,3	_	19	NaN	_	NaN	NaN	_	NaN	81,3	21,1	-77,2	22,0	-75,9	22,4	158,7	-1,9	357,0	80,6	19,5	-76,3	19,5	0,2	19,5	157,4	-1,8	133,2	80,0	23,5	-77,2	24,9	-77,2	25,1	156,5	-1,8	451,3	74,1	49,4	-72,0	51,7	-179,5	0,0	146,6	-1,8	0,0	80,0	11,0	-76,3	12,4	173,7	25,7	156,4	-1,9	232,8	81,3	21,1	-77,2	22,0	-75,9	22,4	158,7	-1,9	357,0	
448,0	1	447,0	1	448,0	21,9	163,3	-1,9	2000	NaN	NaN	C	23901	73,7	71,4	56	59,3577256	24,7138125	6620218,96	1051001,54	82,7	354,1	False	NaN	167,5	_	37	NaN	_	NaN	NaN	_	NaN	84,8	21,4	-78,6	21,7	82,7	21,9	163,3	-1,9	354,1	82,0	19,2	-77,2	19,2	0,8	19,2	160,5	-1,8	139,8	82,0	24,1	-77,2	24,9	-75,3	24,9	160,5	-1,8	448,3	75,2	49,8	-71,4	51,2	-179,5	0,0	146,7	-1,8	0,0	81,9	11,0	-77,2	12,1	173,8	26,0	160,5	-1,9	235,0	84,8	21,4	-78,6	21,7	82,7	21,9	163,3	-1,9	354,1	
449,0	1	448,0	1	449,0	22,4	160,0	-2,0	2000	NaN	NaN	C	23949	73,6	71,4	56	59,3577183	24,7138072	6620218,10	1051001,36	-76,7	355,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,6	20,8	-77,9	22,4	-76,7	22,4	160,0	-2,0	355,5	81,9	19,6	-77,3	19,6	3,1	19,6	159,3	-1,9	143,4	81,9	23,7	-77,3	24,8	-77,3	24,8	159,3	-1,9	447,1	74,7	49,4	-72,6	51,2	-179,4	0,0	146,6	-1,9	0,0	81,9	10,9	-77,3	12,3	-179,4	25,3	159,3	-2,0	231,9	82,6	20,8	-77,9	22,4	-76,7	22,4	160,0	-2,0	355,5	
450,0	1	449,0	1	450,0	22,3	162,7	-2,0	2000	NaN	NaN	C	23997	73,6	71,3	56	59,3577097	24,7138010	6620217,10	1051001,15	-78,6	357,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,1	20,6	-78,6	22,3	-78,6	22,3	162,7	-2,0	357,1	81,3	19,2	-77,2	19,2	0,8	19,2	158,5	-1,9	143,4	81,3	22,5	-77,9	24,6	-77,9	24,6	159,2	-1,9	437,5	74,6	48,9	-74,0	51,0	-179,4	0,0	147,9	-1,9	0,0	81,3	10,6	-77,2	12,2	-179,3	25,4	158,5	-2,0	231,6	82,1	20,6	-78,6	22,3	-78,6	22,3	162,7	-2,0	357,1	
451,0	1	450,0	1	451,0	21,5	161,9	-1,9	2000	NaN	NaN	C	24044	73,6	71,4	56	59,3577012	24,7137947	6620216,10	1051000,94	-81,1	329,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	82,0	19,9	-81,1	21,5	-81,1	21,5	161,9	-1,9	329,2	81,4	19,1	-79,2	19,1	-0,9	19,1	160,4	-1,8	140,5	81,4	21,7	-80,4	23,6	-80,4	23,6	161,3	-1,8	401,9	73,9	47,5	-73,2	49,7	-179,6	0,0	145,1	-1,8	0,0	81,4	10,6	-80,4	12,1	-178,0	24,4	161,3	-1,9	229,4	82,0	19,9	-81,1	21,5	-81,1	21,5	161,9	-1,9	329,2	
452,0	1	451,0	1	452,0	21,3	157,9	-1,9	2000	NaN	NaN	C	24092	73,6	71,4	56	59,3576938	24,7137894	6620215,25	1051000,76	-80,6	349,9	False	NaN	168,9	_	46	NaN	_	NaN	NaN	_	NaN	78,0	20,8	-80,6	21,3	-80,6	21,3	157,9	-1,9	349,9	78,0	18,5	-79,2	18,5	-0,9	18,5	157,7	-1,8	132,5	75,3	23,6	-79,2	24,4	-79,2	24,4	155,7	-1,8	442,9	70,0	49,8	-74,4	50,5	-179,6	0,0	145,2	-1,8	0,0	75,3	10,5	-79,7	11,7	170,5	24,8	155,7	-1,9	229,1	78,0	20,8	-80,6	21,3	-80,6	21,3	157,9	-1,9	349,9	
453,0	1	452,0	1	453,0	22,0	159,1	-1,9	2000	NaN	NaN	C	24140	73,6	71,4	56	59,3576853	24,7137831	6620214,25	1051000,54	-80,6	338,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	78,6	19,8	-80,6	22,0	-80,6	22,0	159,1	-1,9	338,3	78,6	19,5	-78,7	19,5	1,4	19,5	157,3	-1,8	144,3	76,6	21,5	-80,5	23,8	-80,5	23,8	157,9	-1,8	391,9	68,7	47,8	-74,5	50,0	-179,5	0,0	144,0	-1,8	0,0	76,6	10,3	-79,3	12,2	-179,5	24,0	155,9	-1,9	228,7	78,6	19,8	-80,6	22,0	-80,6	22,0	159,1	-1,9	338,3	
454,0	1	453,0	1	454,0	21,3	156,9	-1,9	2000	NaN	NaN	C	24195	73,6	71,4	56	59,3576755	24,7137760	6620213,11	1051000,30	-79,2	329,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	76,4	19,7	-80,1	21,3	-79,2	21,3	156,9	-1,9	329,4	76,4	19,4	-80,1	19,4	-0,1	19,4	156,5	-1,8	139,5	76,1	21,3	-79,6	23,0	-79,2	23,0	155,9	-1,8	380,6	69,2	47,7	-75,3	49,0	-179,7	0,0	144,3	-1,8	0,0	76,1	10,5	-80,1	11,7	-178,9	23,1	156,5	-1,9	224,7	76,4	19,7	-80,1	21,3	-79,2	21,3	156,9	-1,9	329,4	
455,0	1	454,0	1	455,0	21,6	160,2	-1,8	2000	NaN	NaN	C	24236	73,6	71,4	56	59,3576694	24,7137715	6620212,39	1051000,15	-80,9	329,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	80,0	19,3	-80,9	21,6	-80,9	21,6	160,2	-1,8	329,3	80,2	19,2	-80,3	19,2	2,9	19,2	160,2	-1,7	149,7	76,4	20,7	-80,7	23,0	-80,7	23,0	157,2	-1,7	366,7	67,7	46,9	-75,9	48,9	-179,6	0,0	143,9	-1,7	0,0	76,4	10,2	-80,7	12,0	-179,1	23,1	157,2	-1,8	226,5	80,0	19,3	-80,9	21,6	-80,9	21,6	160,2	-1,8	329,3	
456,0	1	455,0	1	456,0	21,4	160,5	-1,7	2000	NaN	NaN	C	24291	73,6	71,4	56	59,3576596	24,7137644	6620211,25	1050999,90	-81,6	336,4	False	NaN	166,9	_	41	NaN	_	NaN	NaN	_	NaN	78,4	20,4	-82,1	21,4	-81,6	21,4	160,5	-1,7	336,4	77,6	19,3	-81,5	19,3	-3,0	19,3	159,8	-1,6	141,7	77,3	22,3	-81,5	23,3	-81,5	23,3	160,2	-1,6	392,7	69,8	48,3	-75,8	48,7	-179,6	0,0	146,3	-1,6	0,0	77,6	10,7	-81,5	11,9	-6,0	23,4	160,2	-1,7	226,8	78,4	20,4	-82,1	21,4	-81,6	21,4	160,5	-1,7	336,4	
457,0	1	456,0	1	457,0	21,0	158,5	-1,7	2000	NaN	NaN	C	24339	73,6	71,4	56	59,3576510	24,7137582	6620210,25	1050999,69	-82,7	321,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,4	19,4	-82,7	21,0	-82,7	21,0	158,5	-1,7	321,5	75,4	19,3	-81,0	19,3	-3,9	19,3	157,8	-1,6	141,7	75,4	20,5	-81,2	22,4	-81,2	22,4	158,5	-1,6	359,6	69,5	46,9	-75,0	48,6	-179,6	0,0	145,2	-1,6	0,0	75,4	10,4	-81,0	11,6	-179,6	23,1	157,8	-1,7	219,3	75,4	19,4	-82,7	21,0	-82,7	21,0	158,5	-1,7	321,5	
458,0	1	457,0	1	458,0	20,7	159,9	-1,6	2000	NaN	NaN	C	24387	73,6	71,4	56	59,3576424	24,7137520	6620209,25	1050999,48	-82,5	325,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	75,4	19,5	-82,5	20,7	-82,5	20,7	159,9	-1,6	325,4	75,4	19,0	-82,5	19,0	-3,3	19,0	158,5	-1,5	139,3	75,4	20,8	-82,5	22,4	-82,5	22,4	159,9	-1,5	372,6	69,4	47,2	-77,2	47,9	-179,6	0,0	144,6	-1,5	0,0	75,4	10,5	-82,5	11,2	-179,6	22,7	159,9	-1,6	221,6	75,4	19,5	-82,5	20,7	-82,5	20,7	159,9	-1,6	325,4	
459,0	1	458,0	1	459,0	20,5	157,4	-1,6	2000	NaN	NaN	C	24442	73,6	71,4	56	59,3576339	24,7137457	6620208,25	1050999,27	-80,9	326,6	False	NaN	166,0	_	24	NaN	_	NaN	NaN	_	NaN	75,8	20,1	-81,5	20,3	-80,9	20,5	157,4	-1,6	326,6	73,0	18,7	-81,5	18,7	-6,2	18,7	156,1	-1,6	133,7	73,0	21,5	-81,5	22,3	-80,9	22,6	156,1	-1,6	381,0	67,4	48,2	-77,4	47,9	-179,6	0,0	144,5	-1,6	0,0	73,0	10,7	-81,5	11,1	-179,3	23,0	156,1	-1,6	223,3	75,8	20,1	-81,5	20,3	-80,9	20,5	157,4	-1,6	326,6	
460,0	1	459,0	1	460,0	20,5	161,7	-1,6	2000	NaN	NaN	C	24490	73,6	71,4	56	59,3576253	24,7137395	6620207,26	1050999,05	-83,8	328,8	False	NaN	164,0	_	37	NaN	_	NaN	NaN	_	NaN	77,1	20,3	-85,1	20,5	-83,8	20,5	161,7	-1,6	328,8	77,1	18,2	-85,1	18,2	-5,7	18,2	159,1	-1,6	136,4	76,5	22,2	-85,1	22,9	-81,3	22,9	159,1	-1,6	396,7	68,6	48,4	-75,2	48,7	-179,6	0,0	143,9	-1,6	0,0	76,5	10,6	-85,1	11,1	-177,8	23,2	159,1	-1,6	223,5	77,1	20,3	-85,1	20,5	-83,8	20,5	161,7	-1,6	328,8	
461,0	1	460,0	1	461,0	21,0	161,0	-1,6	2000	NaN	NaN	C	24532	73,6	71,4	56	59,3576180	24,7137341	6620206,40	1050998,87	-84,1	320,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,2	20,1	-84,7	21,0	-84,1	21,0	161,0	-1,6	320,2	75,6	19,3	-83,8	19,3	-1,5	19,3	159,9	-1,5	136,0	75,6	21,4	-84,4	22,2	-83,8	22,5	160,0	-1,5	364,8	72,7	47,5	-77,1	47,5	-179,5	0,0	149,4	-1,5	0,0	75,6	11,0	-84,4	11,5	-179,4	22,7	160,0	-1,6	221,0	77,2	20,1	-84,7	21,0	-84,1	21,0	161,0	-1,6	320,2	
462,0	1	461,0	1	462,0	20,9	161,6	-1,6	2000	NaN	NaN	C	24580	73,6	71,4	56	59,3576095	24,7137278	6620205,41	1050998,66	-83,1	322,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	77,2	20,0	-83,8	20,9	-83,1	20,9	161,6	-1,6	322,3	77,1	18,9	-83,0	18,9	-6,8	18,9	160,8	-1,6	134,9	77,1	21,6	-83,7	22,6	-82,4	22,7	160,8	-1,6	375,5	69,9	47,4	-78,9	47,9	-179,4	0,0	148,9	-1,6	0,0	77,1	11,0	-83,0	11,6	-179,3	22,8	160,2	-1,6	221,1	77,2	20,0	-83,8	20,9	-83,1	20,9	161,6	-1,6	322,3	
463,0	1	462,0	1	463,0	20,7	162,9	-1,7	2000	NaN	NaN	C	24628	73,5	71,4	56	59,3576021	24,7137225	6620204,55	1050998,47	-87,1	314,8	False	NaN	166,1	_	19	NaN	_	NaN	NaN	_	NaN	75,3	19,2	-87,1	20,7	-87,1	20,7	162,9	-1,7	314,8	73,1	18,0	-87,0	18,0	-3,9	18,0	160,2	-1,6	126,9	73,1	21,3	-87,0	22,8	-87,0	22,8	160,2	-1,6	381,8	68,6	47,6	-79,1	47,8	-179,4	0,0	146,9	-1,6	0,0	73,1	10,6	-87,0	11,5	-178,7	23,1	160,2	-1,7	222,3	75,3	19,2	-87,1	20,7	-87,1	20,7	162,9	-1,7	314,8	
464,0	1	463,0	1	464,0	21,5	160,0	-1,7	2000	NaN	NaN	C	24684	73,5	71,4	56	59,3575924	24,7137154	6620203,41	1050998,23	-83,8	338,2	False	NaN	163,9	_	41	NaN	_	NaN	NaN	_	NaN	75,8	20,3	-84,4	21,3	-83,8	21,5	160,0	-1,7	338,2	75,8	18,7	-83,8	18,7	-7,4	18,7	159,6	-1,6	135,3	75,5	22,4	-83,8	23,6	-83,1	23,6	159,3	-1,6	396,9	67,3	48,6	-77,4	48,8	-179,3	0,0	143,0	-1,6	0,0	75,8	10,9	-83,8	11,5	-179,3	24,2	159,6	-1,7	228,0	75,8	20,3	-84,4	21,3	-83,8	21,5	160,0	-1,7	338,2	
465,0	1	464,0	1	465,0	21,3	159,2	-1,7	2000	NaN	NaN	C	24732	73,5	71,4	56	59,3575838	24,7137093	6620202,42	1050998,02	-88,0	323,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	69,2	18,9	-88,0	21,3	-88,0	21,3	159,2	-1,7	323,9	71,3	18,7	-87,7	18,7	-7,4	18,7	158,5	-1,6	136,1	69,2	21,1	-87,8	23,5	-87,8	23,5	158,5	-1,6	387,5	64,7	48,0	-81,7	48,2	-179,5	0,0	146,0	-1,6	0,0	69,2	10,4	-87,7	11,6	-178,7	23,9	158,5	-1,7	228,8	69,2	18,9	-88,0	21,3	-88,0	21,3	159,2	-1,7	323,9	
466,0	1	465,0	1	466,0	21,6	159,2	-1,7	2000	NaN	NaN	C	24781	73,5	71,4	56	59,3575753	24,7137031	6620201,42	1050997,82	-86,5	324,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	70,6	19,3	-86,5	21,6	-86,5	21,6	159,2	-1,7	324,1	70,6	19,4	-85,6	19,4	-6,8	19,4	158,4	-1,6	146,5	70,6	20,7	-85,6	22,2	-85,1	22,3	159,2	-1,6	363,8	64,9	47,6	-81,8	47,0	-179,6	0,0	145,8	-1,6	0,0	70,6	10,4	-85,6	12,1	-177,8	22,9	158,4	-1,7	226,1	70,6	19,3	-86,5	21,6	-86,5	21,6	159,2	-1,7	324,1	
467,0	1	466,0	1	467,0	21,5	157,6	-1,7	2000	NaN	NaN	C	24823	73,4	71,4	56	59,3575680	24,7136978	6620200,57	1050997,64	-87,9	319,9	False	NaN	164,2	_	21	NaN	_	NaN	NaN	_	NaN	70,7	19,3	-87,9	21,5	-87,9	21,5	157,6	-1,7	319,9	71,0	19,0	-87,2	19,0	-5,4	19,0	157,3	-1,6	140,8	68,4	21,0	-87,9	22,7	-87,9	22,7	155,3	-1,6	364,2	63,9	47,9	-81,8	47,6	-179,7	0,0	145,1	-1,6	0,0	69,8	10,5	-87,9	11,8	-177,1	23,3	156,6	-1,7	229,1	70,7	19,3	-87,9	21,5	-87,9	21,5	157,6	-1,7	319,9	
468,0	1	467,0	1	468,0	21,4	157,9	-1,6	2000	NaN	NaN	C	24871	73,4	71,4	56	59,3575607	24,7136925	6620199,71	1050997,45	-88,1	334,9	False	NaN	164,5	_	46	NaN	_	NaN	NaN	_	NaN	70,8	20,3	-88,1	21,4	-88,1	21,4	157,9	-1,6	334,9	70,7	19,0	-86,1	19,0	-4,5	19,0	156,7	-1,6	144,4	70,7	21,6	-86,1	22,8	-86,1	23,5	156,7	-1,6	396,3	63,0	48,3	-81,2	47,6	-179,2	0,0	143,5	-1,6	0,0	70,7	10,9	-86,1	11,6	-179,0	23,5	156,7	-1,6	232,5	70,8	20,3	-88,1	21,4	-88,1	21,4	157,9	-1,6	334,9	
