ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_1_1_m00000-1_m00901_felt1___20260313-145014.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_1_hp1_f1_20260313-145014

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:50:14
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 901
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 0
Kjørefelt		: 1
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 1
Strekning		: 1
Vegmeter		: 901,104582542458
Kjørefelt		: 1
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 900	: 1	: 	: 1	: 1	: -1	: 902

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
757,0	1	756,0	1	757,0	26,1	160,0	-2,4	2000	NaN	NaN	C	41346	72,9	70,1	56	59,3551425	24,7119586	6619917,90	1050938,93	-61,4	360,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,8	23,4	-61,4	26,1	-61,4	26,1	160,0	-2,4	360,6	98,8	23,5	-60,7	23,5	15,5	23,5	160,0	-2,1	164,1	98,0	24,9	-60,7	28,0	-60,7	28,0	158,7	-2,1	409,6	92,9	47,6	-56,9	54,6	-179,6	0,0	149,8	-2,1	0,0	96,6	11,5	-60,7	17,1	179,5	32,2	158,0	-2,4	257,7	98,8	23,4	-61,4	26,1	-61,4	26,1	160,0	-2,4	360,6	
758,0	1	757,0	1	758,0	26,1	158,0	-2,4	2000	NaN	NaN	C	41395	72,9	70,1	56	59,3551340	24,7119525	6619916,91	1050938,73	-60,6	364,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	97,3	23,4	-60,6	26,1	-60,6	26,1	158,0	-2,4	364,0	97,3	23,7	-59,4	23,7	15,5	23,7	158,0	-2,1	168,2	97,3	24,2	-60,6	27,3	-60,6	27,3	158,0	-2,1	401,4	93,1	46,9	-57,4	53,6	-179,5	0,0	150,8	-2,1	0,0	97,3	11,3	-60,6	16,6	179,5	30,9	157,3	-2,4	258,4	97,3	23,4	-60,6	26,1	-60,6	26,1	158,0	-2,4	364,0	
759,0	1	758,0	1	759,0	26,6	161,1	-2,5	2000	NaN	NaN	C	41445	72,9	70,1	56	59,3551255	24,7119465	6619915,92	1050938,53	-60,6	369,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,7	24,2	-60,6	26,6	-60,6	26,6	161,1	-2,5	369,2	98,7	24,1	-59,4	24,1	14,4	24,1	159,1	-2,2	169,6	98,7	24,9	-59,4	27,8	-59,4	27,8	160,9	-2,2	402,5	93,0	47,3	-56,9	54,0	-179,3	0,0	150,8	-2,2	0,0	98,7	11,8	-60,6	17,0	179,4	32,1	161,1	-2,5	258,2	98,7	24,2	-60,6	26,6	-60,6	26,6	161,1	-2,5	369,2	
760,0	1	759,0	1	760,0	26,6	157,9	-2,5	2000	NaN	NaN	C	41494	72,9	70,0	56	59,3551170	24,7119405	6619914,92	1050938,33	-60,5	374,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	97,5	24,3	-60,5	26,6	-60,5	26,6	157,9	-2,5	374,5	97,5	24,0	-60,5	24,0	15,6	24,0	157,3	-2,2	167,9	97,5	25,6	-60,5	28,3	-60,5	28,3	157,8	-2,2	420,9	91,7	47,8	-58,0	54,1	-179,4	0,0	149,8	-2,2	0,0	97,3	11,9	-61,3	17,1	179,4	32,6	157,8	-2,5	265,5	97,5	24,3	-60,5	26,6	-60,5	26,6	157,9	-2,5	374,5	
761,0	1	760,0	1	761,0	26,8	158,4	-2,5	2000	NaN	NaN	C	41550	72,9	70,0	56	59,3551072	24,7119337	6619913,79	1050938,10	-59,7	374,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,5	24,3	-59,7	26,8	-59,7	26,8	158,4	-2,5	374,8	98,5	23,9	-59,6	23,9	15,3	23,9	158,4	-2,2	167,3	98,5	25,8	-59,7	28,7	-59,7	28,7	158,4	-2,2	427,9	92,4	48,0	-56,1	54,3	-179,5	0,0	148,1	-2,2	0,0	98,0	11,5	-59,7	17,1	179,4	32,8	158,1	-2,5	261,8	98,5	24,3	-59,7	26,8	-59,7	26,8	158,4	-2,5	374,8	
762,0	1	761,0	1	762,0	26,4	159,7	-2,6	2000	NaN	NaN	C	41593	72,9	70,0	56	59,3550999	24,7119285	6619912,94	1050937,93	-61,3	367,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,4	23,7	-61,3	26,4	-61,3	26,4	159,7	-2,6	367,2	98,4	23,5	-60,1	23,5	18,2	23,5	158,8	-2,2	163,8	98,4	25,0	-61,0	28,1	-61,0	28,1	159,0	-2,2	417,1	92,0	47,2	-57,2	53,5	-179,4	0,0	149,0	-2,2	0,0	98,0	11,5	-61,3	16,9	179,5	32,0	158,7	-2,6	258,3	98,4	23,7	-61,3	26,4	-61,3	26,4	159,7	-2,6	367,2	
763,0	1	762,0	1	763,0	25,6	160,8	-2,5	2000	NaN	NaN	C	41642	72,9	70,1	56	59,3550914	24,7119225	6619911,95	1050937,73	-60,6	369,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,5	23,6	-60,6	25,6	-60,6	25,6	160,8	-2,5	369,6	97,3	23,2	-60,0	23,2	17,4	23,2	157,0	-2,3	162,1	96,6	24,8	-60,0	26,8	-60,0	26,8	156,8	-2,3	407,1	91,8	46,5	-57,5	52,0	-179,6	0,0	149,1	-2,3	0,0	96,5	11,4	-60,0	15,9	179,4	30,8	156,7	-2,5	251,7	99,5	23,6	-60,6	25,6	-60,6	25,6	160,8	-2,5	369,6	
764,0	1	763,0	1	764,0	24,7	158,0	-2,7	2000	NaN	NaN	C	41692	72,8	70,0	56	59,3550829	24,7119164	6619910,96	1050937,52	-60,1	356,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,2	23,7	-60,1	24,7	-60,1	24,7	158,0	-2,7	356,8	98,0	23,1	-59,9	23,1	20,9	23,1	156,7	-2,4	157,1	98,0	25,0	-60,1	25,9	-60,1	25,9	156,1	-2,4	397,3	94,6	46,7	-57,4	51,5	-179,6	0,0	151,4	-2,4	0,0	98,0	11,9	-60,1	15,5	179,5	30,2	158,0	-2,7	250,0	98,2	23,7	-60,1	24,7	-60,1	24,7	158,0	-2,7	356,8	
765,0	1	764,0	1	765,0	24,3	157,1	-2,8	2000	NaN	NaN	C	41734	72,9	70,0	56	59,3550756	24,7119112	6619910,11	1050937,35	-58,8	349,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,0	23,5	-59,4	24,2	-58,8	24,3	157,1	-2,8	349,5	97,3	23,0	-59,4	23,0	20,9	23,0	156,4	-2,6	160,0	97,3	24,2	-59,4	25,4	-58,8	25,4	156,4	-2,6	377,1	92,5	46,4	-55,9	50,7	-179,4	0,0	148,4	-2,6	0,0	97,3	11,9	-59,4	15,1	179,6	29,0	156,7	-2,8	245,3	98,0	23,5	-59,4	24,2	-58,8	24,3	157,1	-2,8	349,5	
766,0	1	765,0	1	766,0	24,2	158,2	-2,8	2000	NaN	NaN	C	41791	72,9	70,0	56	59,3550659	24,7119043	6619908,98	1050937,12	-57,9	355,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,2	23,2	-59,0	24,0	-57,9	24,2	158,2	-2,8	355,1	98,5	22,4	-58,7	22,4	20,9	22,4	157,2	-2,6	155,1	98,5	24,3	-58,7	25,6	-57,9	25,7	157,2	-2,6	400,9	92,3	46,6	-55,9	51,7	-179,6	0,0	148,3	-2,6	0,0	97,7	11,5	-59,0	15,1	179,6	29,9	157,2	-2,8	246,9	99,2	23,2	-59,0	24,0	-57,9	24,2	158,2	-2,8	355,1	
767,0	1	766,0	1	767,0	24,5	159,7	-2,8	2000	NaN	NaN	C	41834	72,9	70,0	56	59,3550586	24,7118992	6619908,13	1050936,95	-59,2	359,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,9	23,2	-59,8	24,5	-59,2	24,5	159,7	-2,8	359,0	98,5	22,3	-59,1	22,3	20,6	22,3	158,6	-2,5	155,7	98,2	24,6	-59,8	26,2	-59,2	26,3	158,8	-2,5	410,4	93,1	46,2	-56,6	50,9	-174,6	0,0	149,7	-2,5	0,0	98,2	11,3	-59,8	15,3	179,6	30,0	158,8	-2,8	244,4	99,9	23,2	-59,8	24,5	-59,2	24,5	159,7	-2,8	359,0	
768,0	1	767,0	1	768,0	24,1	159,3	-2,8	2000	NaN	NaN	C	41891	72,9	70,0	56	59,3550489	24,7118923	6619907,00	1050936,71	-58,2	352,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	100,6	23,4	-59,5	24,0	-58,2	24,1	159,3	-2,8	352,2	100,5	22,8	-58,8	22,8	20,3	22,8	159,0	-2,6	159,8	99,1	24,3	-58,8	25,0	-58,2	25,1	158,0	-2,6	385,8	95,3	45,5	-56,3	50,5	-179,4	0,0	151,2	-2,6	0,0	99,1	11,6	-59,5	14,9	179,9	29,1	158,3	-2,8	242,3	100,6	23,4	-59,5	24,0	-58,2	24,1	159,3	-2,8	352,2	
769,0	1	768,0	1	769,0	24,1	159,2	-2,7	2000	NaN	NaN	C	41940	72,9	70,1	56	59,3550404	24,7118862	6619906,01	1050936,51	-57,6	341,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,5	22,8	-58,1	23,6	-57,6	24,1	159,2	-2,7	341,7	99,5	22,4	-58,1	22,4	21,5	22,4	158,6	-2,4	157,1	99,5	23,9	-58,1	24,8	-57,6	24,8	159,2	-2,4	359,9	92,7	45,7	-55,6	51,0	-179,5	0,0	148,2	-2,4	0,0	99,5	11,3	-58,2	14,9	179,7	28,5	158,5	-2,7	236,9	99,5	22,8	-58,1	23,6	-57,6	24,1	159,2	-2,7	341,7	
770,0	1	769,0	1	770,0	23,5	157,6	-2,7	2000	NaN	NaN	C	41990	72,8	70,1	56	59,3550319	24,7118802	6619905,02	1050936,31	-59,3	339,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,2	23,1	-59,4	23,4	-59,3	23,5	157,6	-2,7	339,9	97,5	22,2	-59,3	22,2	18,0	22,2	157,0	-2,5	149,0	97,5	24,2	-59,3	24,6	-58,8	24,6	157,0	-2,5	376,9	93,2	46,4	-55,6	51,2	-179,6	0,0	149,4	-2,5	0,0	97,5	11,5	-60,1	14,9	179,7	29,3	157,5	-2,7	238,9	98,2	23,1	-59,4	23,4	-59,3	23,5	157,6	-2,7	339,9	
771,0	1	770,0	1	771,0	23,6	157,5	-2,7	2000	NaN	NaN	C	42040	72,8	70,1	56	59,3550234	24,7118742	6619904,03	1050936,11	-58,7	342,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,2	23,6	-59,4	23,6	-58,7	23,6	157,5	-2,7	342,1	98,2	22,7	-59,4	22,7	19,7	22,7	157,5	-2,4	156,4	98,2	24,2	-59,4	24,7	-58,7	24,8	157,5	-2,4	374,6	94,0	46,3	-55,7	50,7	-179,4	0,0	149,5	-2,4	0,0	97,5	11,7	-59,4	14,9	179,8	29,6	157,5	-2,7	237,6	98,2	23,6	-59,4	23,6	-58,7	23,6	157,5	-2,7	342,1	
772,0	1	771,0	1	772,0	25,2	159,7	-2,7	2000	NaN	NaN	C	42082	72,8	70,1	56	59,3550161	24,7118690	6619903,18	1050935,94	-59,8	352,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,2	23,5	-60,2	25,2	-59,8	25,2	159,7	-2,7	352,0	98,6	22,9	-59,8	22,9	19,4	22,9	159,0	-2,4	160,0	98,2	24,7	-60,2	26,5	-59,8	26,5	158,6	-2,4	397,4	94,2	46,6	-56,0	51,6	-179,2	0,0	150,0	-2,4	0,0	98,2	11,6	-60,2	16,0	179,7	30,7	158,6	-2,7	243,3	99,2	23,5	-60,2	25,2	-59,8	25,2	159,7	-2,7	352,0	
773,0	1	772,0	1	773,0	25,3	157,7	-2,8	2000	NaN	NaN	C	42139	72,8	70,1	56	59,3550076	24,7118629	6619902,19	1050935,73	-58,8	364,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,0	23,8	-58,8	25,3	-58,8	25,3	157,7	-2,8	364,3	99,0	23,0	-58,5	23,0	20,3	23,0	157,1	-2,5	157,6	98,9	25,1	-58,8	27,0	-58,8	27,0	157,4	-2,5	418,9	92,6	46,9	-55,4	52,5	-179,3	0,0	148,9	-2,5	0,0	98,2	11,5	-58,8	15,8	179,6	31,0	157,0	-2,8	248,4	99,0	23,8	-58,8	25,3	-58,8	25,3	157,7	-2,8	364,3	
774,0	1	773,0	1	774,0	25,0	159,5	-2,7	2000	NaN	NaN	C	42188	72,8	70,1	56	59,3549991	24,7118569	6619901,20	1050935,53	-60,7	371,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,9	23,9	-60,7	25,0	-60,7	25,0	159,5	-2,7	371,2	96,7	23,1	-58,9	23,1	19,8	23,1	157,6	-2,4	162,2	96,7	25,2	-58,9	27,0	-58,9	27,0	157,1	-2,4	412,8	93,4	47,3	-56,7	52,4	-179,7	0,0	150,2	-2,4	0,0	96,7	11,5	-60,7	16,0	179,7	31,2	157,4	-2,7	249,4	98,9	23,9	-60,7	25,0	-60,7	25,0	159,5	-2,7	371,2	
775,0	1	774,0	1	775,0	24,5	159,6	-2,7	2000	NaN	NaN	C	42238	72,8	70,1	56	59,3549906	24,7118509	6619900,21	1050935,33	-60,0	357,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,0	23,7	-60,0	24,4	-60,0	24,5	159,6	-2,7	357,6	99,0	22,6	-59,4	22,6	19,1	22,6	158,9	-2,4	157,4	98,7	25,1	-59,4	26,5	-59,4	26,5	158,1	-2,4	405,7	94,7	46,9	-55,5	51,8	-179,5	0,0	150,1	-2,4	0,0	98,7	11,7	-60,0	15,5	179,6	30,6	158,8	-2,7	243,6	99,0	23,7	-60,0	24,4	-60,0	24,5	159,6	-2,7	357,6	
776,0	1	775,0	1	776,0	24,2	160,1	-2,8	2000	NaN	NaN	C	42280	72,8	70,1	56	59,3549833	24,7118457	6619899,36	1050935,15	-59,4	349,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	99,6	23,7	-60,6	24,1	-59,4	24,2	160,1	-2,8	349,0	99,2	22,3	-58,5	22,3	18,2	22,3	157,7	-2,6	149,9	98,9	25,6	-58,5	25,8	-57,8	26,2	157,4	-2,6	403,5	93,9	47,6	-56,2	51,8	-179,5	0,0	150,1	-2,6	0,0	98,8	11,7	-60,6	15,3	179,6	30,5	159,3	-2,8	243,7	99,6	23,7	-60,6	24,1	-59,4	24,2	160,1	-2,8	349,0	
777,0	1	776,0	1	777,0	24,7	161,1	-2,8	2000	NaN	NaN	C	42329	72,7	70,1	56	59,3549748	24,7118397	6619898,37	1050934,96	100,4	355,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	101,8	24,6	-60,0	23,8	100,4	24,7	161,1	-2,8	355,4	101,0	22,3	-58,8	22,3	13,2	22,3	159,8	-2,6	150,4	101,0	26,3	-59,3	26,1	-54,4	26,7	160,0	-2,6	421,1	96,7	47,8	-55,5	51,0	-179,7	0,0	151,2	-2,6	0,0	100,9	12,1	-60,0	15,0	179,8	31,0	160,5	-2,8	241,8	101,8	24,6	-60,0	23,8	100,4	24,7	161,1	-2,8	355,4	
778,0	1	777,0	1	778,0	24,0	163,3	-2,9	2000	NaN	NaN	C	42378	72,7	70,1	56	59,3549664	24,7118337	6619897,38	1050934,75	-59,4	339,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	102,5	22,7	-60,1	24,0	-59,4	24,0	163,3	-2,9	339,8	101,7	21,0	-59,4	21,0	8,5	21,0	161,3	-2,6	145,3	101,0	24,5	-59,4	26,7	-59,4	26,7	161,0	-2,6	415,7	95,4	45,6	-56,3	51,4	-179,7	0,0	152,2	-2,6	0,0	100,1	10,5	-60,0	15,7	179,8	31,4	161,0	-2,9	234,3	102,5	22,7	-60,1	24,0	-59,4	24,0	163,3	-2,9	339,8	
779,0	1	778,0	1	779,0	24,3	160,2	-2,9	2000	NaN	NaN	C	42435	72,7	70,1	56	59,3549567	24,7118268	6619896,25	1050934,52	-58,7	358,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	101,1	23,4	-59,1	24,3	-58,7	24,3	160,2	-2,9	358,2	99,9	21,9	-59,1	21,9	19,2	21,9	158,4	-2,6	149,9	99,9	25,1	-59,1	26,4	-58,4	26,4	158,4	-2,6	422,5	92,5	46,8	-55,9	51,5	-179,1	0,0	149,9	-2,6	0,0	98,8	10,9	-59,1	15,3	179,7	31,2	158,0	-2,9	244,4	101,1	23,4	-59,1	24,3	-58,7	24,3	160,2	-2,9	358,2	
780,0	1	779,0	1	780,0	25,3	158,7	-2,9	2000	NaN	NaN	C	42484	72,7	70,1	56	59,3549482	24,7118208	6619895,27	1050934,32	-59,4	358,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,8	23,5	-60,6	25,3	-59,4	25,3	158,7	-2,9	358,6	97,3	22,3	-58,7	22,3	18,0	22,3	155,6	-2,6	153,2	96,7	25,5	-58,7	27,5	-58,1	27,5	156,3	-2,6	437,3	91,0	47,6	-55,6	52,0	-179,1	0,0	146,4	-2,6	0,0	96,0	11,0	-60,6	16,1	179,5	32,1	154,8	-2,9	250,4	98,8	23,5	-60,6	25,3	-59,4	25,3	158,7	-2,9	358,6	
781,0	1	780,0	1	781,0	25,8	158,3	-2,9	2000	NaN	NaN	C	42533	72,7	70,1	56	59,3549397	24,7118148	6619894,28	1050934,12	-59,5	368,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,1	24,3	-59,5	25,8	-59,5	25,8	158,3	-2,9	368,6	98,1	23,2	-59,4	23,2	21,5	23,2	156,9	-2,6	162,3	98,0	26,2	-59,4	27,6	-59,4	27,6	157,2	-2,6	438,6	93,0	47,9	-55,5	52,1	-173,1	0,2	146,6	-2,6	0,1	96,7	11,8	-60,0	16,2	179,4	32,0	156,8	-2,9	257,9	98,1	24,3	-59,5	25,8	-59,5	25,8	158,3	-2,9	368,6	
782,0	1	781,0	1	782,0	25,6	158,8	-2,9	2000	NaN	NaN	C	42582	72,7	70,1	56	59,3549324	24,7118096	6619893,43	1050933,94	-61,3	369,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,0	24,0	-61,3	25,6	-61,3	25,6	158,8	-2,9	369,6	98,0	22,6	-61,3	22,6	20,3	22,6	158,8	-2,6	157,3	97,3	25,7	-61,3	28,2	-61,3	28,2	158,7	-2,6	439,0	91,5	47,7	-56,8	51,9	-167,6	0,1	147,9	-2,6	0,0	96,7	11,3	-61,3	16,3	179,4	32,5	157,4	-2,9	258,8	98,0	24,0	-61,3	25,6	-61,3	25,6	158,8	-2,9	369,6	
783,0	1	782,0	1	783,0	25,9	159,4	-2,9	2000	NaN	NaN	C	42631	72,7	70,1	56	59,3549239	24,7118036	6619892,44	1050933,74	-61,3	361,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,6	23,7	-61,3	25,9	-61,3	25,9	159,4	-2,9	361,2	98,6	22,8	-59,4	22,8	20,9	22,8	157,6	-2,6	155,1	98,1	25,3	-60,7	27,9	-60,7	27,9	158,0	-2,6	423,1	92,4	47,1	-57,4	52,0	-179,2	0,0	149,4	-2,6	0,0	97,5	11,5	-60,7	16,4	179,5	32,3	158,0	-2,9	255,3	98,6	23,7	-61,3	25,9	-61,3	25,9	159,4	-2,9	361,2	
784,0	1	783,0	1	784,0	24,5	159,5	-2,8	2000	NaN	NaN	C	42680	72,7	70,1	56	59,3549154	24,7117976	6619891,45	1050933,54	-60,6	353,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,9	23,6	-60,6	24,5	-60,6	24,5	159,5	-2,8	353,9	98,8	22,2	-59,3	22,2	19,1	22,2	158,5	-2,5	155,5	96,7	25,2	-60,6	26,4	-60,6	26,4	158,5	-2,5	410,2	92,5	46,7	-55,6	51,3	-179,1	0,0	147,5	-2,5	0,0	96,7	11,5	-60,6	15,5	179,5	31,1	157,9	-2,8	248,8	98,9	23,6	-60,6	24,5	-60,6	24,5	159,5	-2,8	353,9	
785,0	1	784,0	1	785,0	25,1	158,6	-2,7	2000	NaN	NaN	C	42735	72,7	70,1	56	59,3549058	24,7117906	6619890,33	1050933,31	-60,4	367,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,1	24,2	-61,0	25,1	-60,4	25,1	158,6	-2,7	367,6	97,7	22,8	-60,7	22,8	21,5	22,8	158,6	-2,5	158,9	97,7	25,7	-61,0	26,8	-61,0	26,8	158,6	-2,5	418,9	92,9	47,4	-56,5	52,0	-173,6	0,1	150,3	-2,5	0,0	97,7	11,7	-61,2	15,5	179,5	31,1	158,6	-2,7	248,1	98,1	24,2	-61,0	25,1	-60,4	25,1	158,6	-2,7	367,6	
786,0	1	785,0	1	786,0	25,4	158,4	-2,7	2000	NaN	NaN	C	42784	72,6	70,1	56	59,3548973	24,7117846	6619889,34	1050933,10	98,1	362,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	98,7	24,3	-59,4	24,1	98,1	25,4	158,4	-2,7	362,0	98,2	22,8	-58,8	22,8	21,5	22,8	157,2	-2,5	158,4	98,4	25,6	-58,8	26,2	-58,2	26,6	157,2	-2,5	407,7	93,1	47,6	-55,7	51,1	-174,9	0,0	148,8	-2,5	0,0	98,2	12,1	-59,4	14,9	179,6	30,2	158,4	-2,7	247,8	98,7	24,3	-59,4	24,1	98,1	25,4	158,4	-2,7	362,0	
787,0	1	786,0	1	787,0	24,4	156,9	-2,6	2000	NaN	NaN	C	42833	72,6	70,1	56	59,3548888	24,7117785	6619888,35	1050932,90	94,5	357,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	97,4	24,1	-58,8	24,0	94,5	24,4	156,9	-2,6	357,5	97,4	22,8	-58,8	22,8	21,5	22,8	156,6	-2,5	157,9	97,4	25,2	-58,8	25,7	94,5	25,7	156,6	-2,5	398,4	92,0	46,9	-56,3	50,9	-172,2	0,0	147,5	-2,5	0,0	97,4	12,2	-58,8	15,0	179,5	29,9	156,6	-2,6	245,7	97,4	24,1	-58,8	24,0	94,5	24,4	156,9	-2,6	357,5	
788,0	1	787,0	1	788,0	24,4	156,7	-2,6	2000	NaN	NaN	C	42875	72,6	70,1	56	59,3548827	24,7117742	6619887,64	1050932,75	-59,8	355,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	96,0	23,7	-60,1	24,3	-59,8	24,4	156,7	-2,6	355,3	95,6	22,9	-60,1	22,9	19,4	22,9	156,7	-2,4	158,5	95,6	24,6	-60,1	25,3	-59,8	25,3	156,7	-2,4	386,2	91,8	46,8	-56,2	50,2	-179,3	0,0	147,4	-2,4	0,0	95,4	12,0	-60,1	15,3	179,6	29,6	156,1	-2,6	244,6	96,0	23,7	-60,1	24,3	-59,8	24,4	156,7	-2,6	355,3	
