ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99098_felt2___20260313-150110.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-150110

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 15:01:10
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 900
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99098,7448540896
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 901	: 1	: 	: 93	: 1	: 99098	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
438,0	1	99562,0	1	99561,0	22,7	159,4	-3,1	2000	NaN	NaN	C	19280	75,3	71,4	56	59,3575040	24,7137231	6620193,70	1051000,10	-67,0	355,1	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,6	22,2	-67,6	22,7	-67,0	22,7	159,4	-3,1	355,1	90,4	20,0	-67,0	20,0	7,9	20,0	159,4	-2,9	144,7	90,4	25,2	-67,0	25,7	-67,0	25,7	159,4	-2,9	450,6	83,5	49,3	-63,7	53,6	-179,7	0,0	146,5	-2,9	0,0	90,4	10,4	-67,6	13,8	179,7	29,9	159,4	-3,1	237,4	91,6	22,2	-67,6	22,7	-67,0	22,7	159,4	-3,1	355,1	
439,0	1	99561,0	1	99560,0	22,9	162,8	-3,1	2000	NaN	NaN	C	19322	75,3	71,4	56	59,3575115	24,7137285	6620194,58	1051000,29	-67,6	360,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,5	22,4	-68,3	22,9	-67,6	22,9	162,8	-3,1	360,8	89,4	19,9	-68,0	19,9	9,7	19,9	157,3	-2,9	134,3	89,4	25,7	-68,0	26,9	-68,0	26,9	157,3	-2,9	475,9	85,9	50,3	-63,1	54,9	-179,7	0,0	148,7	-2,9	0,0	89,4	10,7	-68,3	13,9	179,7	30,1	157,3	-3,1	244,6	93,5	22,4	-68,3	22,9	-67,6	22,9	162,8	-3,1	360,8	
440,0	1	99560,0	1	99559,0	23,6	161,8	-3,1	2000	NaN	NaN	C	19371	75,4	71,4	56	59,3575190	24,7137340	6620195,46	1051000,48	-68,4	376,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,4	23,0	-68,4	23,3	-68,4	23,6	161,8	-3,1	376,5	92,5	21,1	-67,7	21,1	9,1	21,1	159,6	-2,9	153,2	91,8	26,1	-68,4	26,8	-67,8	26,8	159,6	-2,9	482,9	85,6	50,4	-64,4	54,5	-179,6	0,0	148,7	-2,9	0,0	91,8	10,8	-68,4	14,2	179,5	30,6	159,6	-3,1	245,6	93,4	23,0	-68,4	23,3	-68,4	23,6	161,8	-3,1	376,5	
441,0	1	99559,0	1	99558,0	24,4	162,5	-3,2	2000	NaN	NaN	C	19426	75,4	71,4	56	59,3575291	24,7137413	6620196,63	1051000,72	90,4	382,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,8	23,7	-69,1	23,9	90,4	24,4	162,5	-3,2	382,7	91,1	21,6	-67,7	21,6	12,6	21,6	159,9	-3,0	156,9	91,7	26,1	-68,3	27,0	89,7	27,3	160,1	-3,0	468,0	85,6	50,7	-65,7	54,6	-179,8	0,0	151,6	-3,0	0,0	91,1	11,5	-68,3	14,4	179,6	30,7	160,1	-3,2	250,3	92,8	23,7	-69,1	23,9	90,4	24,4	162,5	-3,2	382,7	
442,0	1	99558,0	1	99557,0	23,7	158,5	-3,3	2000	NaN	NaN	C	19475	75,4	71,4	56	59,3575379	24,7137477	6620197,66	1051000,94	-67,0	364,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,8	22,9	-68,2	23,7	-67,0	23,7	158,5	-3,3	364,2	89,8	21,3	-68,1	21,3	8,5	21,3	157,7	-3,0	151,6	89,8	25,4	-68,1	26,5	-67,6	26,5	158,0	-3,0	443,2	84,9	49,8	-65,1	54,0	-179,8	0,0	148,6	-3,0	0,0	89,8	10,8	-68,1	14,4	179,3	30,3	157,9	-3,3	247,1	89,8	22,9	-68,2	23,7	-67,0	23,7	158,5	-3,3	364,2	
443,0	1	99557,0	1	99556,0	23,8	160,5	-3,3	2000	NaN	NaN	C	19517	75,5	71,4	56	59,3575455	24,7137531	6620198,54	1051001,13	12,0	373,3	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,7	23,2	-67,6	23,6	12,0	23,8	160,5	-3,3	373,3	91,7	21,7	-67,2	21,7	5,8	21,7	158,2	-3,1	163,1	91,7	25,1	-67,6	26,0	-67,6	26,1	159,8	-3,1	438,5	84,1	49,9	-63,9	53,7	-179,6	0,0	148,1	-3,1	0,0	91,6	11,0	-67,6	14,3	179,5	29,9	158,3	-3,3	246,1	91,7	23,2	-67,6	23,6	12,0	23,8	160,5	-3,3	373,3	
444,0	1	99556,0	1	99555,0	23,7	160,4	-3,4	2000	NaN	NaN	C	19566	75,5	71,4	56	59,3575543	24,7137595	6620199,56	1051001,34	-69,4	377,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,9	23,0	-69,5	23,7	-69,4	23,7	160,4	-3,4	377,0	90,8	21,5	-67,6	21,5	7,9	21,5	157,2	-3,1	156,4	90,8	24,9	-67,6	25,9	-67,6	25,9	157,8	-3,1	448,7	84,8	49,0	-61,1	53,9	-179,6	0,0	147,9	-3,1	0,0	90,8	10,8	-68,2	14,3	179,3	29,4	158,4	-3,4	245,8	90,9	23,0	-69,5	23,7	-69,4	23,7	160,4	-3,4	377,0	
445,0	1	99555,0	1	99554,0	24,4	162,0	-3,2	2000	NaN	NaN	C	19608	75,5	71,4	56	59,3575618	24,7137650	6620200,44	1051001,53	-67,0	372,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,7	22,6	-68,0	24,4	-67,0	24,4	162,0	-3,2	372,4	92,0	21,8	-67,4	21,8	10,8	21,8	161,8	-3,0	159,4	90,3	25,2	-67,4	26,6	-67,0	26,6	159,8	-3,0	453,6	85,6	49,6	-63,7	54,1	-179,6	0,0	150,6	-3,0	0,0	89,5	10,7	-67,4	14,8	179,1	30,0	158,7	-3,2	245,5	93,7	22,6	-68,0	24,4	-67,0	24,4	162,0	-3,2	372,4	
446,0	1	99554,0	1	99553,0	23,1	161,2	-3,2	2000	NaN	NaN	C	19657	75,5	71,4	56	59,3575706	24,7137713	6620201,47	1051001,74	-69,0	360,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,0	22,3	-69,0	23,1	-69,0	23,1	161,2	-3,2	360,2	92,9	20,6	-69,0	20,6	9,1	20,6	161,2	-3,0	154,0	92,9	24,0	-69,0	25,3	-69,0	25,3	161,2	-3,0	429,3	82,0	48,5	-64,4	52,8	-179,8	0,0	146,4	-3,0	0,0	92,9	10,4	-69,0	13,9	179,3	29,1	161,2	-3,2	234,6	93,0	22,3	-69,0	23,1	-69,0	23,1	161,2	-3,2	360,2	
447,0	1	99553,0	1	99552,0	23,1	160,5	-3,1	2000	NaN	NaN	C	19706	75,5	71,4	56	59,3575781	24,7137768	6620202,35	1051001,93	93,0	356,2	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,0	23,1	-67,5	21,4	93,0	23,1	160,5	-3,1	356,2	90,8	20,8	-67,5	20,8	10,3	20,8	159,1	-3,0	152,6	90,8	24,3	-67,5	22,6	90,8	24,3	157,2	-3,0	391,5	87,4	48,4	-61,8	50,6	-179,3	0,0	147,6	-3,0	0,0	90,8	11,1	-67,5	12,8	179,4	27,9	157,0	-3,1	233,6	93,0	23,1	-67,5	21,4	93,0	23,1	160,5	-3,1	356,2	
448,0	1	99552,0	1	99551,0	23,1	160,2	-3,0	2000	NaN	NaN	C	19761	75,5	71,4	56	59,3575882	24,7137840	6620203,52	1051002,17	92,1	349,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,1	23,1	-67,3	21,6	92,1	23,1	160,2	-3,0	349,4	90,6	21,6	-67,0	21,6	9,4	21,6	158,1	-2,9	155,9	90,6	24,0	-67,0	22,7	90,6	24,0	158,1	-2,9	372,3	83,7	48,5	-63,4	50,5	-179,4	0,0	147,8	-2,9	0,0	90,6	11,4	-67,5	13,1	179,4	27,5	158,1	-3,0	233,8	92,1	23,1	-67,3	21,6	92,1	23,1	160,2	-3,0	349,4	
449,0	1	99551,0	1	99550,0	22,7	161,9	-3,0	2000	NaN	NaN	C	19803	75,5	71,4	56	59,3575957	24,7137895	6620204,40	1051002,36	94,4	346,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	94,4	22,7	-68,8	21,0	94,4	22,7	161,9	-3,0	346,9	92,7	20,8	-68,8	20,8	11,1	20,8	161,9	-2,9	157,3	92,7	23,9	-67,9	22,7	92,7	23,9	161,9	-2,9	389,8	86,1	48,2	-64,9	50,4	-179,6	0,0	149,3	-2,9	0,0	90,6	11,0	-68,8	12,5	179,5	27,5	159,7	-3,0	229,1	94,4	22,7	-68,8	21,0	94,4	22,7	161,9	-3,0	346,9	
450,0	1	99550,0	1	99549,0	23,3	161,0	-3,0	2000	NaN	NaN	C	19852	75,5	71,4	56	59,3576045	24,7137959	6620205,42	1051002,58	91,6	368,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,6	23,1	-68,3	21,9	91,6	23,3	161,0	-3,0	368,7	91,6	21,5	-67,7	21,5	10,2	21,5	159,3	-2,9	157,9	91,0	24,6	-67,7	23,4	91,0	24,6	159,3	-2,9	424,5	85,4	48,8	-65,8	51,4	-179,3	0,0	150,2	-2,9	0,0	90,9	11,1	-68,3	12,8	179,5	27,5	159,9	-3,0	233,2	91,6	23,1	-68,3	21,9	91,6	23,3	161,0	-3,0	368,7	
451,0	1	99549,0	1	99548,0	23,5	162,0	-2,9	2000	NaN	NaN	C	19900	75,5	71,4	56	59,3576133	24,7138023	6620206,45	1051002,80	92,5	356,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,5	23,5	-69,7	21,5	92,5	23,5	162,0	-2,9	356,4	91,7	21,5	-69,7	21,5	10,2	21,5	161,0	-2,9	157,6	91,7	25,1	-69,7	23,4	91,7	25,1	160,4	-2,9	418,2	84,6	49,3	-65,6	50,9	-179,4	0,0	149,7	-2,9	0,0	91,0	11,6	-69,7	12,7	179,6	27,7	161,0	-2,9	238,3	92,5	23,5	-69,7	21,5	92,5	23,5	162,0	-2,9	356,4	
452,0	1	99548,0	1	99547,0	23,4	162,0	-3,0	2000	NaN	NaN	C	19949	75,5	71,4	56	59,3576208	24,7138079	6620207,33	1051002,99	93,0	357,8	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	93,0	23,4	-69,5	21,6	93,0	23,4	162,0	-3,0	357,8	93,0	21,0	-69,5	21,0	7,3	21,0	162,0	-2,8	160,8	93,0	24,8	-68,9	22,9	93,0	24,8	161,8	-2,8	404,1	86,2	49,0	-64,4	50,6	-179,4	0,0	150,1	-2,8	0,0	93,0	11,2	-69,5	12,9	179,4	28,4	162,0	-3,0	234,4	93,0	23,4	-69,5	21,6	93,0	23,4	162,0	-3,0	357,8	
453,0	1	99547,0	1	99546,0	23,9	160,5	-2,8	2000	NaN	NaN	C	19997	75,5	71,4	56	59,3576296	24,7138143	6620208,35	1051003,21	92,4	378,5	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,4	23,9	-68,3	22,4	92,4	23,9	160,5	-2,8	378,5	91,8	21,9	-68,3	21,9	6,8	21,9	158,8	-2,8	163,0	91,8	25,0	-68,2	24,0	91,8	25,0	158,8	-2,8	420,3	87,5	49,5	-63,8	51,7	-179,4	0,0	151,3	-2,8	0,0	91,8	11,6	-68,3	12,8	179,5	28,7	158,8	-2,8	249,5	92,4	23,9	-68,3	22,4	92,4	23,9	160,5	-2,8	378,5	
454,0	1	99546,0	1	99545,0	24,8	164,0	-2,8	2000	NaN	NaN	C	20046	75,5	71,4	56	59,3576384	24,7138207	6620209,38	1051003,43	93,2	379,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	94,4	24,5	-69,0	23,7	93,2	24,8	164,0	-2,8	379,7	94,4	22,3	-69,0	22,3	6,7	22,3	163,3	-2,7	170,9	94,4	26,2	-69,0	26,0	93,2	26,2	163,3	-2,7	437,1	86,1	50,5	-67,7	52,9	-179,6	0,0	153,8	-2,7	0,0	93,0	12,0	-69,0	14,4	179,3	30,9	159,3	-2,8	258,4	94,4	24,5	-69,0	23,7	93,2	24,8	164,0	-2,8	379,7	
455,0	1	99545,0	1	99544,0	25,2	162,9	-2,9	2000	NaN	NaN	C	20087	75,6	71,4	56	59,3576460	24,7138262	6620210,26	1051003,61	94,5	390,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	95,5	25,2	-67,4	24,5	94,5	25,2	162,9	-2,9	390,9	93,5	23,1	-67,4	23,1	6,7	23,1	160,7	-2,7	168,6	93,5	26,9	-67,4	26,8	12,0	27,0	160,7	-2,7	452,0	87,9	50,7	-65,8	54,1	-179,5	0,0	153,2	-2,7	0,0	93,5	12,2	-67,4	15,1	179,3	31,6	160,7	-2,9	263,7	95,5	25,2	-67,4	24,5	94,5	25,2	162,9	-2,9	390,9	
456,0	1	99544,0	1	99543,0	25,5	161,3	-2,8	2000	NaN	NaN	C	20136	75,6	71,4	56	59,3576548	24,7138325	6620211,29	1051003,83	90,1	391,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	92,4	25,3	-69,5	24,6	90,1	25,5	161,3	-2,8	391,9	92,4	23,1	-69,5	23,1	5,5	23,1	160,7	-2,7	165,9	92,4	27,8	-69,5	27,3	90,1	27,9	160,7	-2,7	463,3	85,4	51,8	-65,1	55,2	-179,4	0,0	149,9	-2,7	0,0	90,9	12,7	-69,5	15,2	179,3	32,0	159,9	-2,8	266,1	92,4	25,3	-69,5	24,6	90,1	25,5	161,3	-2,8	391,9	
457,0	1	99543,0	1	99542,0	25,7	160,4	-2,9	2000	NaN	NaN	C	20184	75,6	71,4	56	59,3576623	24,7138379	6620212,17	1051004,01	88,1	392,9	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,2	25,6	-69,5	25,1	88,1	25,7	160,4	-2,9	392,9	90,2	23,4	-68,9	23,4	9,1	23,4	160,4	-2,7	162,8	90,2	27,4	-68,9	27,4	-66,3	27,7	159,9	-2,7	467,0	85,4	52,0	-65,6	55,1	-179,4	0,0	151,1	-2,7	0,0	90,2	12,6	-69,5	15,3	179,1	31,6	159,9	-2,9	268,8	90,2	25,6	-69,5	25,1	88,1	25,7	160,4	-2,9	392,9	
458,0	1	99542,0	1	99541,0	25,5	160,4	-2,9	2000	NaN	NaN	C	20232	75,6	71,4	56	59,3576711	24,7138443	6620213,19	1051004,22	90,3	399,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	90,3	25,5	-70,7	24,7	90,3	25,5	160,4	-2,9	399,7	88,8	22,9	-69,5	22,9	7,9	22,9	159,1	-2,8	166,0	88,8	27,9	-68,9	27,9	88,4	27,9	157,7	-2,8	483,5	86,1	52,7	-65,6	55,3	-179,4	0,0	149,1	-2,8	0,0	88,4	12,7	-70,7	15,0	179,0	31,9	159,1	-2,9	268,7	90,3	25,5	-70,7	24,7	90,3	25,5	160,4	-2,9	399,7	
459,0	1	99541,0	1	99540,0	24,8	157,7	-3,0	2000	NaN	NaN	C	20287	75,6	71,4	56	59,3576812	24,7138516	6620214,37	1051004,47	89,3	380,8	False	NaN	170,9	_	24	NaN	_	NaN	NaN	_	NaN	89,3	24,8	-68,9	23,9	89,3	24,8	157,7	-3,0	380,8	89,3	22,4	-68,8	22,4	2,6	22,4	157,7	-2,8	158,1	89,3	27,2	-68,6	26,5	88,6	27,2	157,2	-2,8	458,4	82,7	52,0	-65,6	53,8	-179,5	0,0	147,8	-2,8	0,0	88,3	12,3	-68,9	14,5	179,5	31,1	157,4	-3,0	264,0	89,3	24,8	-68,9	23,9	89,3	24,8	157,7	-3,0	380,8	
460,0	1	99540,0	1	99539,0	26,1	158,8	-3,1	2000	NaN	NaN	C	20328	75,6	71,4	56	59,3576888	24,7138570	6620215,25	1051004,66	89,6	392,0	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,6	26,1	-70,2	23,4	89,6	26,1	158,8	-3,1	392,0	88,5	22,6	-69,2	22,6	7,3	22,6	156,8	-3,0	156,4	89,1	28,7	-67,0	26,5	89,1	28,7	156,5	-3,0	478,5	83,1	53,3	-63,4	53,9	-179,4	0,0	146,2	-3,0	0,0	88,2	13,0	-69,2	14,0	179,3	32,4	156,8	-3,1	264,2	89,6	26,1	-70,2	23,4	89,6	26,1	158,8	-3,1	392,0	
461,0	1	99539,0	1	99538,0	25,5	158,4	-3,1	2000	NaN	NaN	C	20376	75,6	71,4	56	59,3576964	24,7138625	6620216,13	1051004,84	89,5	390,4	False	NaN	170,0	_	27	NaN	_	NaN	NaN	_	NaN	89,5	25,5	-69,1	23,4	89,5	25,5	158,4	-3,1	390,4	88,8	21,4	-67,6	21,4	7,9	21,4	157,3	-3,0	152,1	88,8	28,9	-67,0	27,1	88,8	28,9	157,3	-3,0	501,6	83,5	53,6	-65,1	54,5	-179,4	0,0	147,8	-3,0	0,0	88,8	12,6	-69,0	14,1	179,5	32,3	157,6	-3,1	262,7	89,5	25,5	-69,1	23,4	89,5	25,5	158,4	-3,1	390,4	
462,0	1	99538,0	1	99537,0	25,6	162,0	-3,2	2000	NaN	NaN	C	20425	75,6	71,4	56	59,3577052	24,7138689	6620217,16	1051005,06	91,0	385,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,0	25,6	-68,9	23,4	91,0	25,6	162,0	-3,2	385,4	89,1	21,3	-68,3	21,3	6,8	21,3	158,1	-3,1	151,6	90,4	28,7	-68,3	27,3	90,4	28,7	157,9	-3,1	506,6	83,5	53,4	-64,5	55,2	-179,4	0,0	149,1	-3,1	0,0	89,1	12,6	-68,3	14,2	179,2	33,1	158,1	-3,2	263,0	91,0	25,6	-68,9	23,4	91,0	25,6	162,0	-3,2	385,4	
463,0	1	99537,0	1	99536,0	25,8	160,0	-3,2	2000	NaN	NaN	C	20473	75,7	71,4	56	59,3577140	24,7138753	6620218,19	1051005,28	89,7	386,6	False	NaN	168,8	_	18	NaN	_	NaN	NaN	_	NaN	89,7	25,8	-70,1	23,6	89,7	25,8	160,0	-3,2	386,6	88,9	21,4	-68,8	21,4	5,0	21,4	157,7	-3,2	152,0	88,9	29,1	-67,6	27,6	88,9	29,1	156,6	-3,2	503,5	82,1	53,9	-64,4	55,0	-179,4	0,0	147,2	-3,2	0,0	88,3	12,8	-68,9	14,1	179,3	32,4	156,6	-3,2	265,5	89,7	25,8	-70,1	23,6	89,7	25,8	160,0	-3,2	386,6	
464,0	1	99536,0	1	99535,0	25,8	157,5	-3,2	2000	NaN	NaN	C	20514	75,7	71,4	56	59,3577215	24,7138808	6620219,07	1051005,46	89,9	380,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,9	25,8	-69,2	23,0	89,9	25,8	157,5	-3,2	380,7	88,7	21,6	-67,9	21,6	5,3	21,6	157,2	-3,1	148,8	88,7	29,0	-67,8	26,8	88,7	29,0	156,8	-3,1	494,1	83,9	53,5	-63,0	54,4	-179,5	0,0	146,9	-3,1	0,0	87,6	12,9	-68,3	13,9	178,8	32,2	157,2	-3,2	265,7	89,9	25,8	-69,2	23,0	89,9	25,8	157,5	-3,2	380,7	
465,0	1	99535,0	1	99534,0	26,1	157,8	-3,2	2000	NaN	NaN	C	20570	75,7	71,4	56	59,3577303	24,7138871	6620220,10	1051005,68	89,3	384,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,3	26,1	-67,9	23,5	89,3	26,1	157,8	-3,2	384,7	87,9	21,9	-67,6	21,9	6,4	21,9	154,9	-3,2	150,4	87,9	28,9	-67,2	27,2	87,9	28,9	154,6	-3,2	493,0	83,4	53,3	-62,5	54,6	-179,2	0,0	146,2	-3,2	0,0	87,9	13,4	-67,8	14,2	178,1	31,9	154,9	-3,2	270,7	89,3	26,1	-67,9	23,5	89,3	26,1	157,8	-3,2	384,7	
466,0	1	99534,0	1	99533,0	26,4	158,7	-3,1	2000	NaN	NaN	C	20618	75,7	71,4	56	59,3577392	24,7138935	6620221,13	1051005,89	91,0	385,4	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,0	26,4	-68,4	24,3	91,0	26,4	158,7	-3,1	385,4	91,0	22,6	-68,4	22,6	6,7	22,6	157,9	-3,0	159,8	91,0	29,3	-68,4	27,6	91,0	29,3	157,9	-3,0	486,4	82,8	54,0	-66,2	55,0	-179,4	0,0	149,0	-3,0	0,0	87,5	13,4	-68,4	15,0	179,4	32,5	156,3	-3,1	273,0	91,0	26,4	-68,4	24,3	91,0	26,4	158,7	-3,1	385,4	
467,0	1	99533,0	1	99532,0	25,5	159,6	-3,1	2000	NaN	NaN	C	20659	75,7	71,4	56	59,3577468	24,7138989	6620222,01	1051006,08	91,3	373,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,3	25,5	-68,2	24,1	91,3	25,5	159,6	-3,1	373,7	90,6	22,2	-68,2	22,2	8,5	22,2	158,0	-2,9	153,5	90,6	28,3	-68,2	27,4	90,6	28,3	158,8	-2,9	475,2	84,2	52,7	-64,6	54,9	-179,6	0,0	149,5	-2,9	0,0	89,5	12,9	-68,2	15,0	179,1	32,4	157,5	-3,1	266,2	91,3	25,5	-68,2	24,1	91,3	25,5	159,6	-3,1	373,7	
468,0	1	99532,0	1	99531,0	24,9	159,1	-3,0	2000	NaN	NaN	C	20708	75,7	71,4	56	59,3577556	24,7139053	6620223,04	1051006,29	89,5	368,6	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	89,6	24,8	-69,4	24,4	89,5	24,9	159,1	-3,0	368,6	89,6	22,6	-67,4	22,6	9,1	22,6	157,1	-2,8	154,8	89,6	27,6	-67,4	27,5	88,1	27,9	157,1	-2,8	452,2	85,6	52,3	-64,9	55,0	-179,9	0,0	149,7	-2,8	0,0	89,5	12,9	-67,5	15,6	178,0	31,9	156,5	-3,0	264,5	89,6	24,8	-69,4	24,4	89,5	24,9	159,1	-3,0	368,6	
469,0	1	99531,0	1	99530,0	25,3	161,1	-3,0	2000	NaN	NaN	C	20756	75,7	71,4	56	59,3577644	24,7139116	6620224,07	1051006,51	91,6	376,7	False	NaN	NaN	_	NaN	NaN	_	NaN	NaN	_	NaN	91,6	25,2	-68,7	24,7	91,6	25,3	161,1	-3,0	376,7	89,4	22,7	-68,1	22,7	7,3	22,7	157,3	-2,8	152,5	88,9	28,0	-68,1	28,0	86,7	28,2	157,1	-2,8	477,8	84,1	52,3	-65,5	55,8	-179,9	0,0	148,5	-2,8	0,0	88,8	12,8	-68,7	15,4	178,2	32,3	157,1	-3,0	266,1	91,6	25,2	-68,7	24,7	91,6	25,3	161,1	-3,0	376,7	
