ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99099_felt2___20260313-145715.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145715

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:57:15
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 899
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99099,9405956182
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 900	: 1	: 	: 93	: 1	: 99099	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
527,0	1	99473,0	1	99472,0	28,4	161,5	-2,5	2000	NaN	NaN	C	22029	81,2	71,2	56	59,3582467	24,7142650	6620280,33	1051018,60	91,1	387,1	False	NaN	161,4	_	67	NaN	_	NaN	NaN	_	NaN	91,1	28,4	-70,2	22,4	91,1	28,4	161,5	-2,5	387,1	90,4	23,1	-70,2	23,1	0,8	23,1	160,2	-2,5	158,7	90,4	30,2	-68,9	25,2	90,4	30,2	158,7	-2,5	464,9	85,2	54,4	-65,7	52,7	-179,6	0,0	150,9	-2,5	0,0	90,4	14,8	-69,9	13,6	177,1	32,4	159,6	-2,5	268,1	91,1	28,4	-70,2	22,4	91,1	28,4	161,5	-2,5	387,1	
528,0	1	99472,0	1	99471,0	28,4	158,7	-2,5	2000	NaN	NaN	C	22072	81,2	71,2	56	59,3582548	24,7142708	6620281,28	1051018,80	90,4	398,0	False	NaN	161,5	_	67	NaN	_	NaN	NaN	_	NaN	90,4	28,4	-69,0	22,7	90,4	28,4	158,7	-2,5	398,0	88,3	23,2	-70,0	23,2	0,8	23,2	157,6	-2,5	155,8	89,3	30,5	-68,0	25,6	89,3	30,5	157,3	-2,5	474,9	84,9	55,1	-66,1	52,7	-179,6	0,0	151,5	-2,5	0,0	88,6	14,6	-70,0	13,5	178,7	32,7	157,6	-2,5	270,3	90,4	28,4	-69,0	22,7	90,4	28,4	158,7	-2,5	398,0	
529,0	1	99471,0	1	99470,0	28,1	160,0	-2,4	2000	NaN	NaN	C	22121	81,3	71,2	56	59,3582643	24,7142776	6620282,39	1051019,03	91,0	395,8	False	NaN	161,5	_	67	NaN	_	NaN	NaN	_	NaN	91,0	28,1	-68,9	23,0	91,0	28,1	160,0	-2,4	395,8	89,6	23,3	-69,0	23,3	-1,5	23,3	159,2	-2,4	161,5	91,0	29,9	-67,7	25,1	91,0	29,9	158,7	-2,4	453,3	85,4	54,1	-65,0	52,7	-179,6	0,0	149,3	-2,4	0,0	90,5	14,2	-68,9	13,9	178,2	32,3	159,4	-2,4	268,4	91,0	28,1	-68,9	23,0	91,0	28,1	160,0	-2,4	395,8	
530,0	1	99470,0	1	99469,0	28,0	159,7	-2,5	2000	NaN	NaN	C	22164	81,3	71,2	56	59,3582724	24,7142834	6620283,34	1051019,23	90,6	383,7	False	NaN	161,8	_	66	NaN	_	NaN	NaN	_	NaN	90,6	28,0	-68,9	23,1	90,6	28,0	159,7	-2,5	383,7	90,0	23,7	-69,3	23,7	5,2	23,7	158,7	-2,5	160,7	90,6	29,8	-68,2	25,1	90,6	29,8	158,0	-2,5	451,6	86,6	53,9	-65,7	52,5	-179,6	0,0	152,4	-2,5	0,0	90,3	14,7	-68,9	14,2	178,6	32,0	158,0	-2,5	268,5	90,6	28,0	-68,9	23,1	90,6	28,0	159,7	-2,5	383,7	
531,0	1	99469,0	1	99468,0	28,2	159,4	-2,6	2000	NaN	NaN	C	22206	81,2	71,2	56	59,3582806	24,7142893	6620284,28	1051019,42	90,7	390,9	False	NaN	161,8	_	67	NaN	_	NaN	NaN	_	NaN	90,7	28,2	-68,3	23,4	90,7	28,2	159,4	-2,6	390,9	88,5	24,3	-68,3	24,3	0,5	24,3	158,3	-2,7	164,0	90,7	29,5	-68,2	25,1	90,7	29,5	159,1	-2,7	440,0	85,5	53,7	-65,7	52,4	-179,5	0,0	150,7	-2,7	0,0	90,7	14,6	-68,3	14,2	176,4	31,7	159,1	-2,6	268,8	90,7	28,2	-68,3	23,4	90,7	28,2	159,4	-2,6	390,9	
532,0	1	99468,0	1	99467,0	27,7	160,4	-2,7	2000	NaN	NaN	C	22249	81,2	71,2	56	59,3582887	24,7142951	6620285,23	1051019,62	91,4	387,0	False	NaN	161,9	_	67	NaN	_	NaN	NaN	_	NaN	91,4	27,7	-68,7	22,7	91,4	27,7	160,4	-2,7	387,0	90,7	23,8	-68,7	23,8	1,1	23,8	159,8	-2,7	162,9	91,4	29,2	-67,9	24,6	91,4	29,2	158,4	-2,7	432,1	84,8	53,3	-64,1	52,1	-179,7	0,0	149,1	-2,7	0,0	91,0	14,3	-68,7	13,8	177,6	31,4	160,0	-2,7	266,4	91,4	27,7	-68,7	22,7	91,4	27,7	160,4	-2,7	387,0	
533,0	1	99467,0	1	99466,0	27,6	158,0	-2,6	2000	NaN	NaN	C	22299	81,3	71,2	56	59,3582982	24,7143019	6620286,33	1051019,85	91,8	377,1	False	NaN	161,7	_	67	NaN	_	NaN	NaN	_	NaN	91,8	27,6	-68,3	22,5	91,8	27,6	158,0	-2,6	377,1	90,3	23,1	-68,3	23,1	2,0	23,1	158,0	-2,7	154,7	91,7	29,3	-67,7	24,6	91,7	29,3	157,7	-2,7	435,4	85,6	53,2	-65,7	51,7	-179,7	0,0	152,1	-2,7	0,0	90,3	14,4	-68,3	13,8	176,2	31,4	158,0	-2,6	262,7	91,8	27,6	-68,3	22,5	91,8	27,6	158,0	-2,6	377,1	
534,0	1	99466,0	1	99465,0	27,3	161,0	-2,7	2000	NaN	NaN	C	22341	81,3	71,2	56	59,3583049	24,7143068	6620287,12	1051020,01	91,7	368,5	False	NaN	161,9	_	67	NaN	_	NaN	NaN	_	NaN	91,7	27,3	-68,6	22,2	91,7	27,3	161,0	-2,7	368,5	90,4	23,0	-69,6	23,0	5,0	23,0	159,7	-2,8	154,8	90,4	28,7	-68,3	24,1	90,4	28,7	159,3	-2,8	421,9	87,0	52,3	-65,7	51,2	-179,5	0,0	151,9	-2,8	0,0	90,4	14,2	-69,6	13,5	176,4	30,9	159,7	-2,7	259,8	91,7	27,3	-68,6	22,2	91,7	27,3	161,0	-2,7	368,5	
535,0	1	99465,0	1	99464,0	27,9	163,1	-2,8	2000	NaN	NaN	C	22383	81,3	71,2	56	59,3583130	24,7143126	6620288,07	1051020,21	93,2	373,7	False	NaN	161,9	_	67	NaN	_	NaN	NaN	_	NaN	93,2	27,9	-69,2	21,5	93,2	27,9	163,1	-2,8	373,7	91,1	22,8	-69,5	22,8	0,0	22,8	160,0	-2,8	159,6	91,6	29,4	-68,2	23,5	91,6	29,4	160,8	-2,8	428,6	85,6	53,1	-65,0	50,4	-179,7	0,0	151,2	-2,8	0,0	91,2	14,4	-69,2	12,9	177,4	31,9	161,0	-2,8	255,0	93,2	27,9	-69,2	21,5	93,2	27,9	163,1	-2,8	373,7	
536,0	1	99464,0	1	99463,0	27,4	161,6	-2,8	2000	NaN	NaN	C	22426	81,3	71,2	56	59,3583212	24,7143185	6620289,01	1051020,41	92,8	370,5	False	NaN	162,6	_	67	NaN	_	NaN	NaN	_	NaN	92,8	27,4	-68,6	21,9	92,8	27,4	161,6	-2,8	370,5	90,7	22,5	-68,6	22,5	5,5	22,5	158,6	-2,8	149,1	92,8	28,7	-67,9	24,0	92,8	28,7	160,1	-2,8	428,8	86,6	52,8	-65,3	51,2	-179,5	0,0	150,9	-2,8	0,0	90,7	14,1	-68,6	13,4	178,1	31,1	158,6	-2,8	256,8	92,8	27,4	-68,6	21,9	92,8	27,4	161,6	-2,8	370,5	
537,0	1	99463,0	1	99462,0	28,3	162,7	-2,8	2000	NaN	NaN	C	22468	81,3	71,2	56	59,3583293	24,7143243	6620289,96	1051020,61	92,8	378,6	False	NaN	162,9	_	67	NaN	_	NaN	NaN	_	NaN	92,8	28,3	-69,6	21,9	92,8	28,3	162,7	-2,8	378,6	92,5	22,6	-69,6	22,6	0,8	22,6	162,4	-2,8	159,5	92,8	29,9	-68,9	24,3	92,8	29,9	161,4	-2,8	448,5	86,8	53,6	-65,3	51,6	-179,7	0,0	150,8	-2,8	0,0	92,5	14,4	-69,6	13,4	175,4	32,2	162,4	-2,8	263,8	92,8	28,3	-69,6	21,9	92,8	28,3	162,7	-2,8	378,6	
538,0	1	99462,0	1	99461,0	28,2	161,5	-2,7	2000	NaN	NaN	C	22517	81,3	71,2	56	59,3583388	24,7143311	6620291,06	1051020,84	93,8	381,4	False	NaN	162,7	_	67	NaN	_	NaN	NaN	_	NaN	93,8	28,2	-66,4	21,6	93,8	28,2	161,5	-2,7	381,4	91,8	23,0	-66,8	23,0	4,4	23,0	159,5	-2,8	153,6	93,0	30,2	-66,4	24,5	93,0	30,2	160,1	-2,8	452,0	88,9	54,1	-64,4	51,7	-179,5	0,0	152,0	-2,8	0,0	93,0	14,5	-66,8	13,2	176,3	32,8	160,8	-2,7	260,1	93,8	28,2	-66,4	21,6	93,8	28,2	161,5	-2,7	381,4	
539,0	1	99461,0	1	99460,0	28,5	160,1	-2,5	2000	NaN	NaN	C	22567	81,3	71,2	56	59,3583482	24,7143379	6620292,17	1051021,07	93,1	373,8	False	NaN	163,3	_	67	NaN	_	NaN	NaN	_	NaN	93,1	28,5	-66,9	21,3	93,1	28,5	160,1	-2,5	373,8	91,3	22,5	-66,9	22,5	0,9	22,5	157,9	-2,7	146,6	93,1	30,5	-66,9	23,7	93,1	30,5	160,1	-2,7	442,2	87,7	53,9	-63,0	51,4	-179,5	0,0	151,4	-2,7	0,0	92,4	15,0	-66,9	13,1	177,0	32,9	158,7	-2,5	261,5	93,1	28,5	-66,9	21,3	93,1	28,5	160,1	-2,5	373,8	
540,0	1	99460,0	1	99459,0	27,9	160,7	-2,5	2000	NaN	NaN	C	22609	81,4	71,2	56	59,3583563	24,7143437	6620293,11	1051021,26	93,8	379,6	False	NaN	163,4	_	67	NaN	_	NaN	NaN	_	NaN	93,8	27,9	-66,6	22,1	93,8	27,9	160,7	-2,5	379,6	92,0	22,9	-67,5	22,9	2,0	22,9	159,6	-2,5	159,2	92,8	29,8	-66,6	24,4	92,8	29,8	159,4	-2,5	441,2	87,3	53,5	-63,4	52,0	-179,5	0,0	151,3	-2,5	0,0	92,0	14,4	-67,5	13,5	177,1	32,0	159,6	-2,5	258,9	93,8	27,9	-66,6	22,1	93,8	27,9	160,7	-2,5	379,6	
541,0	1	99459,0	1	99458,0	27,8	161,1	-2,5	2000	NaN	NaN	C	22651	81,4	71,2	56	59,3583645	24,7143495	6620294,06	1051021,46	92,2	376,4	False	NaN	163,6	_	67	NaN	_	NaN	NaN	_	NaN	92,2	27,8	-67,6	22,1	92,2	27,8	161,1	-2,5	376,4	91,8	23,3	-67,9	23,3	3,5	23,3	159,7	-2,6	163,1	92,2	29,1	-67,0	23,9	92,2	29,1	159,0	-2,6	427,4	88,0	52,7	-62,1	51,2	-179,5	0,0	151,0	-2,6	0,0	91,8	14,5	-67,6	13,4	175,4	31,3	159,7	-2,5	260,9	92,2	27,8	-67,6	22,1	92,2	27,8	161,1	-2,5	376,4	
542,0	1	99458,0	1	99457,0	26,7	159,5	-2,5	2000	NaN	NaN	C	22693	81,3	71,2	56	59,3583726	24,7143554	6620295,01	1051021,65	93,0	361,9	False	NaN	163,9	_	67	NaN	_	NaN	NaN	_	NaN	93,0	26,7	-67,9	21,6	93,0	26,7	159,5	-2,5	361,9	90,1	22,6	-67,9	22,6	1,7	22,6	157,4	-2,5	147,7	93,0	28,3	-67,6	23,4	93,0	28,3	159,0	-2,5	421,0	87,6	52,3	-64,7	51,1	-179,6	0,0	151,7	-2,5	0,0	90,1	13,8	-67,9	13,1	178,3	30,8	157,4	-2,5	254,3	93,0	26,7	-67,9	21,6	93,0	26,7	159,5	-2,5	361,9	
543,0	1	99457,0	1	99456,0	27,5	160,7	-2,4	2000	NaN	NaN	C	22735	81,2	71,2	56	59,3583807	24,7143612	6620295,96	1051021,85	94,2	358,4	False	NaN	164,1	_	66	NaN	_	NaN	NaN	_	NaN	94,2	27,5	-66,7	21,3	94,2	27,5	160,7	-2,4	358,4	92,5	22,4	-67,0	22,4	4,9	22,4	159,6	-2,5	148,6	94,2	29,0	-66,4	23,8	94,2	29,0	160,7	-2,5	430,4	88,3	52,6	-63,2	51,3	-179,6	0,0	152,5	-2,5	0,0	92,5	14,3	-67,0	13,2	176,8	31,3	159,6	-2,4	254,0	94,2	27,5	-66,7	21,3	94,2	27,5	160,7	-2,4	358,4	
544,0	1	99456,0	1	99455,0	27,6	160,4	-2,4	2000	NaN	NaN	C	22777	81,3	71,2	56	59,3583889	24,7143670	6620296,90	1051022,05	93,6	367,7	False	NaN	164,7	_	66	NaN	_	NaN	NaN	_	NaN	93,6	27,6	-67,0	21,4	93,6	27,6	160,4	-2,4	367,7	91,9	22,4	-67,0	22,4	3,8	22,4	158,5	-2,5	153,3	92,8	28,8	-66,7	23,7	92,8	28,8	158,9	-2,5	425,3	88,0	52,5	-63,4	51,3	-179,7	0,0	150,8	-2,5	0,0	91,9	14,2	-67,0	13,1	177,4	31,2	158,5	-2,4	256,2	93,6	27,6	-67,0	21,4	93,6	27,6	160,4	-2,4	367,7	
545,0	1	99455,0	1	99454,0	28,4	161,6	-2,4	2000	NaN	NaN	C	22826	81,3	71,2	56	59,3583970	24,7143728	6620297,85	1051022,24	94,5	380,1	False	NaN	165,0	_	67	NaN	_	NaN	NaN	_	NaN	94,5	28,4	-67,1	21,7	94,5	28,4	161,6	-2,4	380,1	92,4	23,0	-67,6	23,0	4,4	23,0	160,6	-2,5	155,1	93,7	30,0	-67,1	24,3	93,7	30,0	161,6	-2,5	444,1	88,3	53,9	-63,1	51,8	-179,6	0,0	151,3	-2,5	0,0	92,6	14,5	-67,1	13,3	177,4	32,5	160,6	-2,4	262,2	94,5	28,4	-67,1	21,7	94,5	28,4	161,6	-2,4	380,1	
546,0	1	99454,0	1	99453,0	28,6	161,8	-2,4	2000	NaN	NaN	C	22875	81,3	71,2	56	59,3584065	24,7143796	6620298,95	1051022,47	93,8	383,9	False	NaN	165,2	_	67	NaN	_	NaN	NaN	_	NaN	93,8	28,6	-67,0	21,8	93,8	28,6	161,8	-2,4	383,9	91,6	22,8	-67,1	22,8	2,6	22,8	158,5	-2,5	156,8	91,7	30,1	-65,7	24,1	91,7	30,1	158,5	-2,5	439,9	89,0	53,9	-63,6	51,7	-179,7	0,0	152,0	-2,5	0,0	91,6	14,6	-67,0	13,1	177,0	32,7	158,2	-2,4	263,2	93,8	28,6	-67,0	21,8	93,8	28,6	161,8	-2,4	383,9	
547,0	1	99453,0	1	99452,0	26,5	159,8	-2,4	2000	NaN	NaN	C	22917	81,3	71,2	56	59,3584146	24,7143854	6620299,90	1051022,67	94,0	360,8	False	NaN	165,5	_	67	NaN	_	NaN	NaN	_	NaN	94,0	26,5	-65,7	21,6	94,0	26,5	159,8	-2,4	360,8	93,1	21,8	-67,0	21,8	3,2	21,8	159,4	-2,4	153,0	94,0	28,0	-65,4	23,7	94,0	28,0	158,8	-2,4	427,5	86,6	51,7	-62,5	51,3	-179,7	0,0	148,7	-2,4	0,0	92,7	13,6	-67,0	13,2	177,9	30,9	159,4	-2,4	249,6	94,0	26,5	-65,7	21,6	94,0	26,5	159,8	-2,4	360,8	
548,0	1	99452,0	1	99451,0	26,4	161,7	-2,4	2000	NaN	NaN	C	22959	81,3	71,2	56	59,3584227	24,7143913	6620300,85	1051022,87	93,5	357,9	False	NaN	166,1	_	67	NaN	_	NaN	NaN	_	NaN	93,5	26,4	-67,3	21,4	93,5	26,4	161,7	-2,4	357,9	90,6	22,4	-67,6	22,4	7,3	22,4	157,3	-2,4	151,5	92,1	27,5	-67,3	22,8	92,1	27,5	159,7	-2,4	409,5	87,9	51,4	-63,1	50,5	-179,6	0,0	150,7	-2,4	0,0	91,0	13,5	-67,6	13,2	177,1	30,0	158,6	-2,4	250,5	93,5	26,4	-67,3	21,4	93,5	26,4	161,7	-2,4	357,9	
549,0	1	99451,0	1	99450,0	26,6	160,8	-2,4	2000	NaN	NaN	C	23007	81,3	71,2	56	59,3584322	24,7143981	6620301,95	1051023,10	94,5	360,7	False	NaN	166,1	_	67	NaN	_	NaN	NaN	_	NaN	94,5	26,6	-67,0	21,4	94,5	26,6	160,8	-2,4	360,7	93,0	22,9	-67,6	22,9	3,7	22,9	160,2	-2,4	160,6	94,5	27,9	-67,0	23,0	94,5	27,9	160,8	-2,4	412,5	87,6	51,4	-64,3	50,7	-179,6	0,0	151,4	-2,4	0,0	93,1	13,7	-67,6	13,3	177,2	30,4	160,7	-2,4	250,1	94,5	26,6	-67,0	21,4	94,5	26,6	160,8	-2,4	360,7	
550,0	1	99450,0	1	99449,0	26,5	160,4	-2,4	2000	NaN	NaN	C	23049	81,3	71,2	56	59,3584403	24,7144039	6620302,90	1051023,29	94,2	365,2	False	NaN	166,4	_	44	NaN	_	NaN	NaN	_	NaN	94,2	26,5	-67,6	21,4	94,2	26,5	160,4	-2,4	365,2	92,8	22,4	-68,6	22,4	1,7	22,4	160,6	-2,5	163,1	93,1	27,8	-66,9	22,8	93,1	27,8	160,0	-2,5	411,5	85,9	51,6	-62,5	50,5	-179,8	0,0	148,0	-2,5	0,0	92,8	13,5	-68,6	13,1	178,3	30,6	160,6	-2,4	255,0	94,2	26,5	-67,6	21,4	94,2	26,5	160,4	-2,4	365,2	
551,0	1	99449,0	1	99448,0	26,3	160,8	-2,5	2000	NaN	NaN	C	23091	81,3	71,2	56	59,3584470	24,7144088	6620303,69	1051023,46	94,2	360,8	False	NaN	166,7	_	55	NaN	_	NaN	NaN	_	NaN	94,2	26,3	-66,9	21,3	94,2	26,3	160,8	-2,5	360,8	92,8	22,3	-68,5	22,3	0,3	22,3	161,6	-2,5	160,8	94,2	27,5	-66,9	23,3	94,2	27,5	160,8	-2,5	412,4	87,9	50,8	-63,3	50,6	-179,8	0,0	151,6	-2,5	0,0	92,8	13,3	-67,9	12,9	175,9	29,8	161,1	-2,5	251,0	94,2	26,3	-66,9	21,3	94,2	26,3	160,8	-2,5	360,8	
552,0	1	99448,0	1	99447,0	26,2	161,2	-2,5	2000	NaN	NaN	C	23133	81,3	71,2	56	59,3584552	24,7144146	6620304,63	1051023,66	95,5	366,7	False	NaN	167,0	_	66	NaN	_	NaN	NaN	_	NaN	95,5	26,2	-66,4	21,5	95,5	26,2	161,2	-2,5	366,7	91,8	22,5	-66,6	22,5	1,7	22,5	158,4	-2,5	155,2	95,2	27,2	-66,3	23,3	95,2	27,2	161,2	-2,5	405,2	87,9	50,9	-63,2	50,5	-179,4	0,0	150,6	-2,5	0,0	91,8	13,4	-66,6	13,2	178,7	29,5	158,4	-2,5	250,2	95,5	26,2	-66,4	21,5	95,5	26,2	161,2	-2,5	366,7	
553,0	1	99447,0	1	99446,0	26,6	160,1	-2,5	2000	NaN	NaN	C	23181	81,3	71,2	56	59,3584646	24,7144215	6620305,74	1051023,89	92,5	366,6	False	NaN	167,4	_	65	NaN	_	NaN	NaN	_	NaN	92,5	26,6	-67,0	21,9	92,5	26,6	160,1	-2,5	366,6	91,0	23,0	-67,0	23,0	2,6	23,0	158,8	-2,5	163,3	91,0	27,6	-66,4	23,2	91,0	27,6	158,0	-2,5	407,0	87,1	51,3	-62,6	50,8	-179,6	0,0	150,0	-2,5	0,0	91,0	13,4	-67,0	13,4	178,5	29,8	158,8	-2,5	249,4	92,5	26,6	-67,0	21,9	92,5	26,6	160,1	-2,5	366,6	
554,0	1	99446,0	1	99445,0	27,1	161,6	-2,6	2000	NaN	NaN	C	23230	81,3	71,2	56	59,3584741	24,7144283	6620306,84	1051024,12	93,1	368,7	False	NaN	167,1	_	28	NaN	_	NaN	NaN	_	NaN	93,1	27,1	-67,1	21,8	93,1	27,1	161,6	-2,6	368,7	92,4	22,3	-67,1	22,3	3,7	22,3	160,8	-2,6	156,2	93,1	28,6	-66,4	23,6	93,1	28,6	159,7	-2,6	425,9	86,2	52,0	-64,4	51,0	-179,9	0,0	150,8	-2,6	0,0	92,4	13,7	-67,1	13,3	177,4	31,1	160,8	-2,6	249,6	93,1	27,1	-67,1	21,8	93,1	27,1	161,6	-2,6	368,7	
555,0	1	99445,0	1	99444,0	26,4	160,8	-2,7	2000	NaN	NaN	C	23271	81,3	71,2	56	59,3584823	24,7144341	6620307,79	1051024,32	93,7	364,4	False	NaN	167,3	_	66	NaN	_	NaN	NaN	_	NaN	93,7	26,4	-67,0	21,3	93,7	26,4	160,8	-2,7	364,4	89,8	21,9	-67,0	21,9	4,9	21,9	157,1	-2,7	152,8	93,4	28,2	-66,4	23,7	93,4	28,2	158,3	-2,7	428,6	87,3	52,0	-62,0	51,5	-179,7	0,0	149,9	-2,7	0,0	89,8	13,4	-67,0	12,9	177,9	30,6	157,1	-2,7	248,8	93,7	26,4	-67,0	21,3	93,7	26,4	160,8	-2,7	364,4	
556,0	1	99444,0	1	99443,0	25,8	155,8	-2,7	2000	NaN	NaN	C	23313	81,3	71,2	56	59,3584890	24,7144390	6620308,58	1051024,48	91,7	361,4	False	NaN	167,7	_	65	NaN	_	NaN	NaN	_	NaN	91,7	25,8	-64,5	21,1	91,7	25,8	155,8	-2,7	361,4	91,1	22,1	-66,4	22,1	4,4	22,1	157,8	-2,7	158,3	91,5	27,1	-64,2	22,7	91,5	27,1	155,5	-2,7	403,7	86,6	51,2	-61,3	50,5	-179,6	0,0	147,3	-2,7	0,0	91,1	12,9	-66,4	12,6	179,1	29,4	157,8	-2,7	245,8	91,7	25,8	-64,5	21,1	91,7	25,8	155,8	-2,7	361,4	
557,0	1	99443,0	1	99442,0	25,7	160,1	-2,6	2000	NaN	NaN	C	23361	81,3	71,2	56	59,3584986	24,7144458	6620309,69	1051024,71	92,6	354,9	False	NaN	167,9	_	66	NaN	_	NaN	NaN	_	NaN	92,6	25,7	-66,4	20,5	92,6	25,7	160,1	-2,6	354,9	91,7	21,6	-67,5	21,6	4,9	21,6	161,1	-2,7	156,5	92,6	27,0	-66,3	22,5	92,6	27,0	160,0	-2,7	408,6	87,0	50,6	-62,6	49,7	-179,5	0,0	149,6	-2,7	0,0	91,7	12,9	-66,4	12,5	177,5	29,1	157,5	-2,6	242,6	92,6	25,7	-66,4	20,5	92,6	25,7	160,1	-2,6	354,9	
558,0	1	99442,0	1	99441,0	26,7	161,2	-2,6	2000	NaN	NaN	C	23409	81,3	71,2	56	59,3585080	24,7144526	6620310,79	1051024,94	95,4	366,4	False	NaN	167,7	_	65	NaN	_	NaN	NaN	_	NaN	95,4	26,7	-65,1	20,8	95,4	26,7	161,2	-2,6	366,4	91,8	22,2	-67,7	22,2	5,5	22,2	160,2	-2,6	155,0	95,4	27,9	-65,1	22,7	95,4	27,9	159,9	-2,6	410,3	87,0	51,5	-61,2	50,2	-179,6	0,0	149,6	-2,6	0,0	92,4	13,5	-66,9	12,4	179,2	30,5	160,5	-2,6	246,1	95,4	26,7	-65,1	20,8	95,4	26,7	161,2	-2,6	366,4	
