ViaPPS produsert fil	: Filversjon 1.21
F.ID.	: Rosita_NO_001
ViaPPS software versjon	: 8.9.12.1

Rapportdato				: 26.03.2026 13:24:47
Filnavn					: PPS_Fy01_93_1_m99999-1_m99096_felt2___20260313-145233.txt
Mappe					: D:\ViaPPS_RBS\RAW_DATA\Fy001_93_hp1_f2_20260313-145233

ViaPPS opptakerversjon	: 8.5.6.0 - 01.06.2016 13:21:02

Sjåfør					: Egon
Bilnummer				: 
UtstyrsID				: VIATECH
Utstyrsmerknader		: 
Opptaksdato				: 13.03.2026 14:52:33
Formål					: 
Måleserienummer					: 1
Målingskommentarer		: 
Målingslengde			: 902
Værkommentarer			: 
Teksturlaserposisjon	: Y

Beregningsintervall [m]	: 1
Rettholt venstre [m]	: Bunnrettholt : -1,8[m]  Snorholt : -1,8[m]  Regresjonsholt : -1,8[m]
Rettholt høyre [m]		: Bunnrettholt :  1,8[m]  Snorholt :  1,8[m]  Regresjonsholt :  1,8[m]
Filter orden [punkter]	: 11
Profil snittlengde [m]	: 0,0
Metodefil versjon/dato	: Ikke tilgjengelig
Beregningskommentaer	: Beregningstype=CEN_13036_8, Midlingsalgoritme=ChebyshevFilter, AntallMidledeProfiler=1, Rettholtlengdetype=Fast lengde, Sporryggdeteksjon=Av
Kalibreringsdata	: Kalib.dato=19. juni 2025 09:11:30, Pulser=1203,835000, Rull=0,000000, Stamp=-0,033432, ScannerRull=-0,006738
Tverrfallskalibreringsdata	: 13. mars 2026 14:35:31
Sensormontasjedata1	: Imu=-1,60[m], ProfileScanner=-3,60[m], TeksturLaser=2,26[m]
Sensormontasjedata2	: GnssDx=-1,92[m], GnssDy=-0,28[m], GnssDz=-2,29[m]
Sensormontasjedata3	: GnssImuDx=-0,03[m], GnssImuDy=0,33[m], GnssImuDz=1,51[m]

Vegnett fylkesversjon			: 
Vegnett serverversjon			: 
Vegnett genereringsappliksajonsversjon	: 

Startposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99999
Kjørefelt		: 2
Stedsnavn		: 

Stopposisjon:
Fylke			: 1
Veg				: 93
Strekning		: 1
Vegmeter		: 99096,669815277
Kjørefelt		: 2
Stedsnavn		: 

Vegnettnoder
Nodenr	: Lengde [m]	: Fylke []	: Stedsnavn []	: Vegnavn []	: Hp []	: Fra Vegmeter [m]	: Til Vegmeter [m]	: 
Node0	: 903	: 1	: 	: 93	: 1	: 99096	: 100000

Justeringsnoder
Justeringnr	: Distanse [m]	: Justering [m]

Utkjørt meter [m]	Fra strekning []	Fra vegmeter [m]	Til strekning []	Til vegmeter [m]	Spordybde [mm]	Sporbredde [cm]	Tverrfall [%]	Kurveradius [m]	IRI [mm/m]	MPD [mm]	Beregningsmetode []	Tid [ms]	Hastighet [km/t]	Høyde [m]	Signalkvalitet [%]	Breddegrad [°]	Lengdegrad [°]	Sone 33V N [m]	Sone 33V Ø [m]	Sporposisjon [cm]	Areal [cm^2]	Pause []	Pos. asfalt kant [cm]	Pos. kantlinje [cm]	Type kantlinje []	Kval. kantlinje [%]	Pos. midtlinje [cm]	Type midtlinje []	Kval. midtlinje [%]	Pos. ekstra midtlinje [cm]	Type ekstra midtlinje []	Kval. ekstra midtlinje [%]	CEN 13036 Høyre sporposisjon [cm]	CEN 13036 Høyre spordybde [mm]	CEN 13036 Venstre sporposisjon [cm]	CEN 13036 Venstre spordybde [mm]	CEN 13036 Max sporposisjon [cm]	CEN 13036 Max spordybde [mm]	CEN 13036 Sporbredde [cm]	CEN 13036 Tverrfall [%]	CEN 13036 Areal [cm^2]	Bunn Høyre sporposisjon [cm]	Bunn Høyre spordybde [mm]	Bunn Venstre sporposisjon [cm]	Bunn Venstre spordybde [mm]	Bunn Max sporposisjon [cm]	Bunn Max spordybde [mm]	Bunn Sporbredde [cm]	Bunn Tverrfall [%]	Bunn Areal [cm^2]	Snor Høyre sporposisjon [cm]	Snor Høyre spordybde [mm]	Snor Venstre sporposisjon [cm]	Snor Venstre spordybde [mm]	Snor Max sporposisjon [cm]	Snor Max spordybde [mm]	Snor Sporbredde [cm]	Snor Tverrfall [%]	Snor Areal [cm^2]	Krum Høyre sporposisjon [cm]	Krum Høyre spordybde [mm]	Krum Venstre sporposisjon [cm]	Krum Venstre spordybde [mm]	Krum Max sporposisjon [cm]	Krum Max spordybde [mm]	Krum Sporbredde [cm]	Krum Tverrfall [%]	Krum Areal [cm^2]	Regresjon Høyre sporposisjon [cm]	Regresjon Høyre spordybde [mm]	Regresjon Venstre sporposisjon [cm]	Regresjon Venstre spordybde [mm]	Regresjon Max sporposisjon [cm]	Regresjon Max spordybde [mm]	Regresjon Sporbredde [cm]	Regresjon Tverrfall [%]	Regresjon Areal [cm^2]	Metode Høyre sporposisjon [cm]	Metode Høyre spordybde [mm]	Metode Venstre sporposisjon [cm]	Metode Venstre spordybde [mm]	Metode Max sporposisjon [cm]	Metode Max spordybde [mm]	Metode Sporbredde [cm]	Metode Tverrfall [%]	Metode Areal [cm^2]	
522,0	1	99478,0	1	99477,0	27,4	160,3	-2,7	2000	NaN	NaN	C	24190	74,3	70,6	56	59,3582016	24,7142336	6620275,09	1051017,57	88,8	376,9	False	NaN	158,8	_	67	NaN	_	NaN	NaN	_	NaN	88,8	27,4	-72,6	22,9	88,8	27,4	160,3	-2,7	376,9	88,2	22,8	-72,6	22,8	-4,4	22,8	160,3	-2,7	150,9	88,8	29,3	-72,1	25,6	88,8	29,3	160,3	-2,7	447,2	83,5	54,0	-70,0	52,2	-179,2	0,0	153,6	-2,7	0,0	88,2	14,6	-72,6	14,2	172,8	31,3	160,3	-2,7	268,0	88,8	27,4	-72,6	22,9	88,8	27,4	160,3	-2,7	376,9	
523,0	1	99477,0	1	99476,0	27,9	162,2	-2,6	2000	NaN	NaN	C	24239	74,3	70,6	56	59,3582103	24,7142399	6620276,10	1051017,78	90,1	380,5	False	NaN	158,4	_	66	NaN	_	NaN	NaN	_	NaN	90,1	27,9	-74,0	22,3	90,1	27,9	162,2	-2,6	380,5	86,9	22,5	-74,0	22,5	-2,7	22,5	160,8	-2,7	156,3	86,9	30,0	-72,1	24,8	86,9	30,0	160,4	-2,7	464,3	84,1	54,4	-68,7	51,5	-179,3	0,0	153,0	-2,7	0,0	86,9	14,9	-74,0	13,3	172,3	31,6	160,8	-2,6	269,2	90,1	27,9	-74,0	22,3	90,1	27,9	162,2	-2,6	380,5	
524,0	1	99476,0	1	99475,0	28,1	160,9	-2,6	2000	NaN	NaN	C	24289	74,3	70,6	56	59,3582189	24,7142462	6620277,11	1051018,00	86,9	378,2	False	NaN	158,1	_	66	NaN	_	NaN	NaN	_	NaN	86,9	28,1	-74,0	22,9	86,9	28,1	160,9	-2,6	378,2	85,7	23,1	-74,0	23,1	-2,1	23,1	160,2	-2,6	158,8	85,7	29,9	-73,4	25,4	85,7	29,9	160,1	-2,6	446,8	82,8	54,3	-70,0	51,9	-179,4	0,0	152,9	-2,6	0,0	85,7	15,0	-74,0	13,6	169,8	31,7	160,2	-2,6	273,7	86,9	28,1	-74,0	22,9	86,9	28,1	160,9	-2,6	378,2	
525,0	1	99475,0	1	99474,0	28,3	159,6	-2,6	2000	NaN	NaN	C	24331	74,3	70,6	56	59,3582263	24,7142516	6620277,97	1051018,18	86,3	384,2	False	NaN	157,9	_	67	NaN	_	NaN	NaN	_	NaN	86,3	28,3	-74,4	22,1	86,3	28,3	159,6	-2,6	384,2	86,0	23,3	-74,6	23,3	-5,6	23,3	160,3	-2,7	162,4	86,3	30,0	-72,4	24,6	86,3	30,0	158,2	-2,7	455,2	80,9	54,5	-68,1	51,4	-179,4	0,0	149,7	-2,7	0,0	86,3	15,3	-74,4	12,9	171,0	31,9	159,6	-2,6	270,6	86,3	28,3	-74,4	22,1	86,3	28,3	159,6	-2,6	384,2	
526,0	1	99474,0	1	99473,0	28,1	160,5	-2,5	2000	NaN	NaN	C	24381	74,3	70,6	56	59,3582350	24,7142579	6620278,98	1051018,40	86,9	387,4	False	NaN	157,8	_	67	NaN	_	NaN	NaN	_	NaN	86,9	28,1	-73,5	23,0	86,9	28,1	160,5	-2,5	387,4	85,3	23,4	-74,0	23,4	-4,5	23,4	159,7	-2,6	158,8	85,6	30,1	-72,9	26,1	85,6	30,1	159,7	-2,6	469,3	81,3	55,3	-68,9	51,9	-179,5	0,0	149,6	-2,6	0,0	85,3	15,4	-73,5	13,6	171,3	32,0	159,7	-2,5	281,3	86,9	28,1	-73,5	23,0	86,9	28,1	160,5	-2,5	387,4	
527,0	1	99473,0	1	99472,0	28,4	160,6	-2,5	2000	NaN	NaN	C	24423	74,3	70,6	56	59,3582424	24,7142633	6620279,85	1051018,58	84,8	388,4	False	NaN	157,3	_	67	NaN	_	NaN	NaN	_	NaN	84,8	28,4	-75,7	22,4	84,8	28,4	160,6	-2,5	388,4	84,4	23,0	-75,7	23,0	-2,7	23,0	159,7	-2,7	157,6	84,8	30,8	-74,1	25,1	84,8	30,8	158,6	-2,7	473,9	80,7	56,1	-70,6	51,7	-179,4	0,0	150,3	-2,7	0,0	84,8	15,5	-75,7	13,1	173,8	32,6	160,0	-2,5	272,0	84,8	28,4	-75,7	22,4	84,8	28,4	160,6	-2,5	388,4	
528,0	1	99472,0	1	99471,0	28,2	159,6	-2,5	2000	NaN	NaN	C	24480	74,3	70,6	56	59,3582523	24,7142705	6620281,01	1051018,82	85,2	390,5	False	NaN	157,4	_	67	NaN	_	NaN	NaN	_	NaN	85,2	28,2	-74,3	22,4	85,2	28,2	159,6	-2,5	390,5	84,3	23,0	-75,0	23,0	-5,3	23,0	158,5	-2,6	160,7	84,3	30,4	-73,7	24,8	84,3	30,4	158,6	-2,6	463,5	79,8	55,3	-69,4	51,6	-179,4	0,0	148,9	-2,6	0,0	84,3	15,1	-74,3	13,2	173,0	32,3	158,6	-2,5	275,6	85,2	28,2	-74,3	22,4	85,2	28,2	159,6	-2,5	390,5	
529,0	1	99471,0	1	99470,0	28,3	159,7	-2,5	2000	NaN	NaN	C	24529	74,3	70,6	56	59,3582610	24,7142768	6620282,02	1051019,04	84,9	387,0	False	NaN	156,8	_	67	NaN	_	NaN	NaN	_	NaN	84,9	28,3	-74,0	22,2	84,9	28,3	159,7	-2,5	387,0	82,8	23,0	-74,0	23,0	-5,0	23,0	156,3	-2,6	153,0	84,8	30,3	-73,9	24,9	84,8	30,3	157,6	-2,6	461,6	78,7	55,6	-71,4	51,3	-179,5	0,0	149,5	-2,6	0,0	83,5	15,1	-74,0	13,5	173,5	32,3	157,5	-2,5	275,1	84,9	28,3	-74,0	22,2	84,9	28,3	159,7	-2,5	387,0	
530,0	1	99470,0	1	99469,0	28,1	159,8	-2,6	2000	NaN	NaN	C	24578	74,3	70,6	56	59,3582696	24,7142831	6620283,02	1051019,25	85,0	385,0	False	NaN	156,4	_	67	NaN	_	NaN	NaN	_	NaN	85,0	28,1	-74,6	22,9	85,0	28,1	159,8	-2,6	385,0	82,1	23,5	-74,6	23,5	-5,1	23,5	156,3	-2,7	160,3	84,2	29,8	-73,4	25,0	84,2	29,8	158,3	-2,7	452,7	79,4	54,4	-70,8	51,8	-179,6	0,0	150,1	-2,7	0,0	82,1	15,2	-74,6	13,7	167,7	31,4	156,3	-2,6	271,8	85,0	28,1	-74,6	22,9	85,0	28,1	159,8	-2,6	385,0	
531,0	1	99469,0	1	99468,0	27,7	159,5	-2,6	2000	NaN	NaN	C	24620	74,3	70,6	56	59,3582771	24,7142885	6620283,89	1051019,44	84,2	381,3	False	NaN	156,3	_	67	NaN	_	NaN	NaN	_	NaN	84,2	27,7	-74,5	22,6	84,2	27,7	159,5	-2,6	381,3	83,1	23,7	-75,4	23,7	-3,3	23,7	159,1	-2,7	163,9	84,2	29,1	-74,1	24,3	84,2	29,1	159,2	-2,7	440,1	80,1	54,3	-71,5	50,7	-179,4	0,0	151,1	-2,7	0,0	84,1	15,0	-74,5	13,4	172,1	30,7	158,8	-2,6	274,3	84,2	27,7	-74,5	22,6	84,2	27,7	159,5	-2,6	381,3	
532,0	1	99468,0	1	99467,0	28,5	161,0	-2,7	2000	NaN	NaN	C	24670	74,3	70,6	56	59,3582857	24,7142948	6620284,89	1051019,65	85,0	394,3	False	NaN	155,6	_	67	NaN	_	NaN	NaN	_	NaN	85,0	28,5	-76,0	23,3	85,0	28,5	161,0	-2,7	394,3	82,8	24,0	-76,0	24,0	-4,5	24,0	158,8	-2,8	165,4	83,6	30,1	-75,2	24,9	83,6	30,1	159,4	-2,8	447,0	79,4	54,6	-73,4	51,1	-179,5	0,0	152,8	-2,8	0,0	82,8	15,3	-75,4	13,8	170,5	31,7	158,2	-2,7	276,8	85,0	28,5	-76,0	23,3	85,0	28,5	161,0	-2,7	394,3	
533,0	1	99467,0	1	99466,0	27,4	158,2	-2,7	2000	NaN	NaN	C	24719	74,3	70,6	56	59,3582931	24,7143002	6620285,76	1051019,84	82,9	368,3	False	NaN	155,2	_	67	NaN	_	NaN	NaN	_	NaN	82,9	27,4	-75,3	22,3	82,9	27,4	158,2	-2,7	368,3	82,9	23,1	-75,9	23,1	-5,0	23,1	158,2	-2,8	156,2	82,9	28,9	-75,3	24,0	82,9	28,9	158,2	-2,8	415,4	78,8	53,5	-72,7	50,1	-179,2	0,0	151,6	-2,8	0,0	82,9	14,9	-75,3	13,4	168,0	30,5	158,2	-2,7	266,8	82,9	27,4	-75,3	22,3	82,9	27,4	158,2	-2,7	368,3	
534,0	1	99466,0	1	99465,0	27,0	160,2	-2,7	2000	NaN	NaN	C	24768	74,3	70,6	56	59,3583017	24,7143065	6620286,77	1051020,05	84,2	363,5	False	NaN	154,7	_	67	NaN	_	NaN	NaN	_	NaN	84,2	27,0	-76,6	22,0	84,2	27,0	160,2	-2,7	363,5	82,9	22,8	-76,8	22,8	-9,1	22,8	160,4	-2,8	158,7	82,9	28,0	-76,6	23,4	82,9	28,0	159,4	-2,8	410,6	76,8	52,8	-72,7	49,6	-179,1	0,0	148,9	-2,8	0,0	82,9	14,8	-76,6	13,0	169,0	29,7	159,4	-2,7	262,2	84,2	27,0	-76,6	22,0	84,2	27,0	160,2	-2,7	363,5	
535,0	1	99465,0	1	99464,0	27,4	161,0	-2,7	2000	NaN	NaN	C	24817	74,3	70,6	56	59,3583104	24,7143128	6620287,78	1051020,27	84,2	365,9	False	NaN	154,1	_	67	NaN	_	NaN	NaN	_	NaN	84,2	27,4	-76,2	21,6	84,2	27,4	161,0	-2,7	365,9	82,0	22,6	-76,2	22,6	-5,0	22,6	160,1	-2,8	149,2	82,2	28,9	-75,4	23,5	82,2	28,9	157,5	-2,8	417,1	79,4	54,1	-72,2	49,4	-179,6	0,0	150,7	-2,8	0,0	82,2	15,0	-76,2	12,9	170,0	30,6	160,1	-2,7	265,1	84,2	27,4	-76,2	21,6	84,2	27,4	161,0	-2,7	365,9	
536,0	1	99464,0	1	99463,0	27,5	160,1	-2,8	2000	NaN	NaN	C	24866	74,3	70,6	56	59,3583190	24,7143192	6620288,78	1051020,48	82,1	359,6	False	NaN	154,0	_	67	NaN	_	NaN	NaN	_	NaN	82,1	27,5	-77,2	21,4	82,1	27,5	160,1	-2,8	359,6	82,1	22,2	-77,3	22,2	-7,4	22,2	158,9	-2,9	145,5	82,1	29,5	-76,7	23,5	82,1	29,5	159,4	-2,9	429,8	79,3	54,1	-74,0	49,4	-179,3	0,0	152,1	-2,9	0,0	82,1	15,2	-77,2	12,7	168,0	31,1	158,8	-2,8	264,3	82,1	27,5	-77,2	21,4	82,1	27,5	160,1	-2,8	359,6	
537,0	1	99463,0	1	99462,0	28,2	160,1	-2,8	2000	NaN	NaN	C	24914	74,4	70,6	56	59,3583277	24,7143255	6620289,79	1051020,70	82,2	369,8	False	NaN	153,6	_	67	NaN	_	NaN	NaN	_	NaN	82,2	28,2	-78,0	21,8	82,2	28,2	160,1	-2,8	369,8	81,5	22,6	-78,0	22,6	-8,5	22,6	159,5	-3,0	152,2	81,5	29,9	-76,5	24,0	81,5	29,9	157,5	-3,0	437,1	79,3	55,0	-73,3	50,0	-179,5	0,0	152,6	-3,0	0,0	81,5	15,5	-77,9	13,0	167,8	31,6	159,4	-2,8	273,6	82,2	28,2	-78,0	21,8	82,2	28,2	160,1	-2,8	369,8	
538,0	1	99462,0	1	99461,0	28,0	161,9	-2,7	2000	NaN	NaN	C	24963	74,4	70,6	56	59,3583363	24,7143318	6620290,80	1051020,92	83,4	374,5	False	NaN	153,5	_	67	NaN	_	NaN	NaN	_	NaN	83,4	28,0	-78,0	21,8	83,4	28,0	161,9	-2,7	374,5	81,6	22,6	-78,5	22,6	-5,0	22,6	159,9	-2,9	153,8	82,1	29,6	-77,8	23,7	82,1	29,6	160,6	-2,9	436,0	76,8	54,5	-73,2	49,4	-179,3	0,0	151,3	-2,9	0,0	82,1	15,7	-78,5	12,7	169,2	31,4	161,4	-2,7	272,2	83,4	28,0	-78,0	21,8	83,4	28,0	161,9	-2,7	374,5	
539,0	1	99461,0	1	99460,0	28,1	161,3	-2,7	2000	NaN	NaN	C	25012	74,3	70,6	56	59,3583450	24,7143381	6620291,81	1051021,13	84,0	373,6	False	NaN	153,2	_	67	NaN	_	NaN	NaN	_	NaN	84,0	28,1	-78,5	21,2	84,0	28,1	161,3	-2,7	373,6	79,5	22,6	-78,6	22,6	-4,4	22,6	160,0	-2,9	152,0	82,1	29,9	-78,0	22,9	82,1	29,9	160,7	-2,9	428,3	77,4	55,1	-74,5	48,5	-179,5	0,0	151,9	-2,9	0,0	80,2	15,9	-78,5	12,2	166,6	31,5	160,7	-2,7	271,1	84,0	28,1	-78,5	21,2	84,0	28,1	161,3	-2,7	373,6	
540,0	1	99460,0	1	99459,0	28,3	161,4	-2,6	2000	NaN	NaN	C	25054	74,3	70,6	56	59,3583512	24,7143426	6620292,53	1051021,28	83,2	369,7	False	NaN	153,1	_	67	NaN	_	NaN	NaN	_	NaN	83,2	28,3	-78,3	21,5	83,2	28,3	161,4	-2,6	369,7	82,8	22,3	-79,1	22,3	-6,8	22,3	161,7	-2,8	154,4	82,8	30,3	-77,7	23,7	82,8	30,3	160,0	-2,8	439,7	77,8	55,0	-74,6	49,5	-179,4	0,0	152,4	-2,8	0,0	82,8	15,8	-77,7	12,6	162,9	31,8	160,0	-2,6	272,6	83,2	28,3	-78,3	21,5	83,2	28,3	161,4	-2,6	369,7	
541,0	1	99459,0	1	99458,0	27,3	160,1	-2,5	2000	NaN	NaN	C	25109	74,3	70,6	56	59,3583610	24,7143498	6620293,68	1051021,53	81,8	367,8	False	NaN	152,7	_	68	NaN	_	NaN	NaN	_	NaN	81,8	27,3	-78,1	21,6	81,8	27,3	160,1	-2,5	367,8	79,3	22,6	-78,1	22,6	-8,9	22,6	158,5	-2,7	153,4	81,1	28,7	-78,0	23,5	81,1	28,7	159,5	-2,7	421,6	75,4	53,6	-73,6	49,4	-179,3	0,0	148,1	-2,7	0,0	80,4	15,4	-78,1	12,5	162,9	29,9	159,2	-2,5	266,6	81,8	27,3	-78,1	21,6	81,8	27,3	160,1	-2,5	367,8	
542,0	1	99458,0	1	99457,0	26,8	162,0	-2,5	2000	NaN	NaN	C	25158	74,3	70,6	56	59,3583697	24,7143561	6620294,69	1051021,75	80,8	367,6	False	NaN	152,2	_	67	NaN	_	NaN	NaN	_	NaN	80,8	26,8	-81,9	21,3	80,8	26,8	162,0	-2,5	367,6	79,5	22,5	-82,0	22,5	-11,5	22,5	161,4	-2,7	159,4	80,8	28,1	-80,7	23,1	80,8	28,1	160,8	-2,7	412,7	74,8	52,8	-76,0	48,2	-179,4	0,0	150,7	-2,7	0,0	79,5	15,0	-81,2	12,5	163,4	29,6	159,4	-2,5	263,8	80,8	26,8	-81,9	21,3	80,8	26,8	162,0	-2,5	367,6	
543,0	1	99457,0	1	99456,0	26,8	162,2	-2,6	2000	NaN	NaN	C	25200	74,3	70,6	56	59,3583771	24,7143616	6620295,56	1051021,93	81,5	350,4	False	NaN	152,1	_	67	NaN	_	NaN	NaN	_	NaN	81,5	26,8	-80,7	20,8	81,5	26,8	162,2	-2,6	350,4	80,5	21,8	-81,7	21,8	-7,4	21,8	162,4	-2,7	150,3	81,5	28,3	-80,2	22,6	81,5	28,3	161,1	-2,7	410,6	76,5	52,8	-76,5	47,8	-179,3	0,0	151,7	-2,7	0,0	80,5	15,0	-80,7	12,3	161,3	29,6	161,2	-2,6	261,8	81,5	26,8	-80,7	20,8	81,5	26,8	162,2	-2,6	350,4	
544,0	1	99456,0	1	99455,0	27,1	160,0	-2,4	2000	NaN	NaN	C	25248	74,3	70,6	56	59,3583858	24,7143679	6620296,57	1051022,15	80,2	364,0	False	NaN	151,6	_	67	NaN	_	NaN	NaN	_	NaN	80,2	27,1	-80,6	21,7	80,2	27,1	160,0	-2,4	364,0	78,2	22,6	-81,2	22,6	-6,8	22,6	160,6	-2,6	155,1	78,7	28,3	-79,9	23,3	78,7	28,3	160,0	-2,6	418,1	74,7	53,5	-77,0	48,8	-179,3	0,0	152,1	-2,6	0,0	78,2	15,2	-80,6	12,4	162,3	29,8	159,5	-2,4	269,1	80,2	27,1	-80,6	21,7	80,2	27,1	160,0	-2,4	364,0	
545,0	1	99455,0	1	99454,0	28,3	162,0	-2,4	2000	NaN	NaN	C	25297	74,4	70,6	56	59,3583932	24,7143733	6620297,44	1051022,33	79,6	383,0	False	NaN	151,5	_	67	NaN	_	NaN	NaN	_	NaN	79,6	28,3	-82,5	22,1	79,6	28,3	162,0	-2,4	383,0	78,2	22,6	-82,5	22,6	-7,4	22,6	160,6	-2,6	157,3	79,4	30,9	-81,1	24,5	79,4	30,9	160,7	-2,6	454,0	74,2	55,6	-77,1	49,8	-179,8	0,0	150,8	-2,6	0,0	78,7	15,9	-82,5	12,7	162,6	32,4	160,8	-2,4	280,5	79,6	28,3	-82,5	22,1	79,6	28,3	162,0	-2,4	383,0	
546,0	1	99454,0	1	99453,0	28,0	158,1	-2,4	2000	NaN	NaN	C	25345	74,4	70,6	56	59,3584018	24,7143796	6620298,44	1051022,55	76,8	375,2	False	NaN	151,4	_	68	NaN	_	NaN	NaN	_	NaN	76,8	28,0	-81,3	21,5	76,8	28,0	158,1	-2,4	375,2	76,8	22,6	-82,0	22,6	-12,7	22,6	158,8	-2,6	161,8	76,8	29,8	-80,0	23,7	76,8	29,8	158,0	-2,6	444,7	74,8	55,1	-78,0	48,7	-179,2	0,0	150,6	-2,6	0,0	76,8	15,5	-82,0	12,2	161,9	31,4	158,7	-2,4	278,0	76,8	28,0	-81,3	21,5	76,8	28,0	158,1	-2,4	375,2	
547,0	1	99453,0	1	99452,0	26,5	161,3	-2,3	2000	NaN	NaN	C	25400	74,4	70,6	56	59,3584117	24,7143868	6620299,60	1051022,79	78,0	365,6	False	NaN	151,2	_	67	NaN	_	NaN	NaN	_	NaN	78,0	26,5	-82,8	21,6	78,0	26,5	161,3	-2,3	365,6	76,8	22,0	-83,2	22,0	-11,2	22,0	158,7	-2,4	152,3	77,4	28,1	-82,8	23,8	77,4	28,1	159,7	-2,4	430,9	73,1	53,4	-78,3	48,9	-179,2	0,0	151,3	-2,4	0,0	77,4	14,9	-82,8	12,3	160,5	29,1	159,7	-2,3	268,1	78,0	26,5	-82,8	21,6	78,0	26,5	161,3	-2,3	365,6	
548,0	1	99452,0	1	99451,0	26,2	160,0	-2,3	2000	NaN	NaN	C	25442	74,4	70,6	56	59,3584191	24,7143922	6620300,46	1051022,98	77,1	354,6	False	NaN	150,6	_	67	NaN	_	NaN	NaN	_	NaN	77,1	26,2	-82,9	20,9	77,1	26,2	160,0	-2,3	354,6	74,5	22,2	-83,2	22,2	-9,4	22,2	158,4	-2,5	151,6	77,1	27,5	-82,9	22,8	77,1	27,5	160,0	-2,5	404,1	71,8	52,5	-78,4	47,8	-179,3	0,0	149,3	-2,5	0,0	76,1	14,9	-82,9	12,0	159,3	28,6	158,3	-2,3	261,2	77,1	26,2	-82,9	20,9	77,1	26,2	160,0	-2,3	354,6	
549,0	1	99451,0	1	99450,0	26,1	158,5	-2,4	2000	NaN	NaN	C	25490	74,4	70,6	56	59,3584265	24,7143977	6620301,32	1051023,16	76,2	360,2	False	NaN	150,6	_	67	NaN	_	NaN	NaN	_	NaN	76,2	26,1	-82,3	20,9	76,2	26,1	158,5	-2,4	360,2	75,4	22,3	-82,5	22,3	-15,6	22,3	158,0	-2,5	155,8	76,2	27,6	-81,7	22,4	76,2	27,6	158,5	-2,5	414,3	70,8	52,7	-78,6	47,7	-179,2	0,0	147,4	-2,5	0,0	75,4	14,7	-82,3	12,0	158,9	28,7	157,1	-2,4	263,9	76,2	26,1	-82,3	20,9	76,2	26,1	158,5	-2,4	360,2	
550,0	1	99450,0	1	99449,0	26,4	163,2	-2,4	2000	NaN	NaN	C	25538	74,4	70,6	56	59,3584352	24,7144040	6620302,33	1051023,38	76,9	360,6	False	NaN	150,2	_	67	NaN	_	NaN	NaN	_	NaN	76,9	26,4	-85,2	21,5	76,9	26,4	163,2	-2,4	360,6	76,7	22,4	-85,2	22,4	-15,6	22,4	162,6	-2,6	166,4	76,9	27,6	-85,2	23,1	76,9	27,6	163,2	-2,6	407,3	70,2	52,6	-79,7	47,4	-179,3	0,0	149,3	-2,6	0,0	76,9	14,8	-85,2	12,5	157,8	28,6	163,2	-2,4	267,0	76,9	26,4	-85,2	21,5	76,9	26,4	163,2	-2,4	360,6	
551,0	1	99449,0	1	99448,0	26,5	160,8	-2,5	2000	NaN	NaN	C	25586	74,4	70,6	56	59,3584438	24,7144103	6620303,34	1051023,60	74,9	358,4	False	NaN	149,9	_	57	NaN	_	NaN	NaN	_	NaN	74,9	26,5	-85,4	21,4	74,9	26,5	160,8	-2,5	358,4	74,8	22,2	-85,4	22,2	-11,5	22,2	158,9	-2,6	157,2	74,9	27,5	-83,9	23,1	74,9	27,5	160,8	-2,6	410,9	71,4	52,9	-80,0	47,8	-179,7	0,0	152,0	-2,6	0,0	74,8	15,0	-83,9	12,0	159,7	28,5	160,8	-2,5	267,3	74,9	26,5	-85,4	21,4	74,9	26,5	160,8	-2,5	358,4	
552,0	1	99448,0	1	99447,0	26,2	159,1	-2,5	2000	NaN	NaN	C	25641	74,3	70,6	56	59,3584537	24,7144175	6620304,50	1051023,84	74,9	354,8	False	NaN	150,0	_	67	NaN	_	NaN	NaN	_	NaN	74,9	26,2	-84,9	21,3	74,9	26,2	159,1	-2,5	354,8	72,2	22,2	-86,5	22,2	-12,4	22,2	158,5	-2,6	151,2	73,5	27,5	-84,6	22,6	73,5	27,5	158,2	-2,6	398,9	69,6	52,8	-81,8	47,4	-179,9	0,0	151,0	-2,6	0,0	72,5	14,9	-85,6	12,2	158,2	28,5	158,2	-2,5	264,1	74,9	26,2	-84,9	21,3	74,9	26,2	159,1	-2,5	354,8	
553,0	1	99447,0	1	99446,0	26,1	159,4	-2,4	2000	NaN	NaN	C	25689	74,3	70,6	56	59,3584612	24,7144229	6620305,36	1051024,03	73,5	358,3	False	NaN	149,7	_	67	NaN	_	NaN	NaN	_	NaN	73,5	26,1	-84,7	21,5	73,5	26,1	159,4	-2,4	358,3	72,3	22,4	-87,3	22,4	-12,7	22,4	160,3	-2,5	158,0	72,3	27,1	-83,9	22,8	72,3	27,1	157,5	-2,5	401,9	69,7	52,7	-81,9	47,4	-179,3	0,0	152,3	-2,5	0,0	72,3	14,8	-84,7	12,3	157,2	28,3	157,5	-2,4	261,8	73,5	26,1	-84,7	21,5	73,5	26,1	159,4	-2,4	358,3	
